{4.0000000048799365, 0.999999999990523}
{4.000000078074725, 0.999999999990523}
{4.000000395217447, 0.9999999999905231}
{4.000001248923828, 0.9999999999905231}
{4.0000030486336, 0.9999999999905234}
{4.000006320389338, 0.9999999999905238}
{4.000011706553726, 0.9999999999905246}
{4.000019965466433, 0.9999999999905259}
{4.000031971042059, 0.9999999999905281}
{4.000048712310884, 0.9999999999905316 + 1.2773483721095034*^-10*I}
{4.000071292904347, 0.9999999999905367 + 1.7310076179680915*^-10*I}
{4.000100930487503, 0.9999999999905439 + 2.274861110453167*^-10*I}
{4.000138956140858, 0.9999999999905538 + 2.917010355071463*^-10*I}
{4.000186813694302, 0.9999999999905667 + 3.6655322196205743*^-10*I}
{4.0002460590160105, 0.9999999999905834 + 4.5284771464479587*^-10*I}
{4.000318359259431, 0.9999999999906042 + 5.513867346976144*^-10*I}
{4.0004054920717, 0.9999999999906295 + 6.629694940447045*^-10*I}
{4.0005093447669795, 0.9999999999906596 + 7.88391999255354*^-10*I}
{4.0006319134684505, 0.9999999999906941 + 9.284468406549446*^-10*I}
{4.000775302222831, 0.999999999990733 + 1.0839229621411439*^-9*I}
{4.000941722091489, 0.999999999990775 + 1.2556054080540506*^-9*I}
{4.001133490222371, 0.9999999999908191 + 1.4442750451888874*^-9*I}
{4.001353028907094, 0.9999999999908634 + 1.6507082607079281*^-9*I}
{4.001602864627732, 0.9999999999909055 + 1.8756766402611386*^-9*I}
{4.001885627097907, 0.9999999999909425 + 2.1199466348530058*^-9*I}
{4.0022040483029535, 0.9999999999909712 + 2.3842792294953367*^-9*I}
{4.002560961544007, 0.9999999999909883 + 2.669429630875874*^-9*I}
{4.002959300490973, 0.99999999999099 + 2.9761469944247297*^-9*I}
{4.003402098249421, 0.9999999999909732 + 3.3051742125024414*^-9*I}
{4.0038924864465315, 0.9999999999909353 + 3.6572477842760605*^-9*I}
{4.00443369434127, 0.999999999990874 + 4.033097783738634*^-9*I}
{4.005029047964062, 0.9999999999907889 + 4.433447935183911*^-9*I}
{4.005681969291232, 0.9999999999906808 + 4.859015795666718*^-9*I}
{4.006395975459594, 0.9999999999905517 + 5.310513032451731*^-9*I}
{4.00717467802652, 0.9999999999904057 + 5.7886457714975136*^-9*I}
{4.008021782280932, 0.9999999999902482 + 6.294114982221064*^-9*I}
{4.00894108661061, 0.9999999999900864 + 6.827616855753899*^-9*I}
{4.009936481931277, 0.999999999989928 + 7.389843130015355*^-9*I}
{4.0110119511828906, 0.9999999999897813 + 7.981481316100151*^-9*I}
{4.012171568898606, 0.9999999999896547 + 8.603214786966324*^-9*I}
{4.013419500851852, 0.9999999999895559 + 9.25572270076129*^-9*I}
{4.014760003786985, 0.9999999999894911 + 9.939679746213977*^-9*I}
{4.016197425238942, 0.9999999999894648 + 1.0655755714711089*^-8*I}
{4.017736203447363, 0.999999999989479 + 1.1404614921043556*^-8*I}
{4.0193808673705815, 0.999999999989533 + 1.2186915510414597*^-8*I}
{4.021136036804924, 0.9999999999896239 + 1.3003308701440593*^-8*I}
{4.023006422614737, 0.9999999999897453 + 1.3854438022289614*^-8*I}
{4.024996827078543, 0.9999999999898892 + 1.4740938599103711*^-8*I}
{4.027112144356737, 0.9999999999900455 + 1.566343655237169*^-8*I}
{4.029357361086243, 0.999999999990203 + 1.6622548548472376*^-8*I}
{4.031737557107532, 0.9999999999903496 + 1.761888154118395*^-8*I}
{4.03425790632944, 0.9999999999904742 + 1.8653032722871647*^-8*I}
{4.036923677737223, 0.9999999999905663 + 1.9725589688802523*^-8*I}
{4.039740236549314, 0.9999999999906173 + 2.083713080206747*^-8*I}
{4.042713045528288, 0.999999999990621 + 2.1988225732245223*^-8*I}
{4.04584766645157, 0.9999999999905737 + 2.3179436129293278*^-8*I}
{4.049149761747469, 0.9999999999904751 + 2.441131638594532*^-8*I}
{4.05262509630221, 0.9999999999903275 + 2.568441443752907*^-8*I}
{4.056279539443648, 0.9999999999901367 + 2.69992725476445*^-8*I}
{4.060119067107526, 0.9999999999899104 + 2.8356428031302956*^-8*I}
{4.064149764192138, 0.9999999999896589 + 2.9756413873418127*^-8*I}
{4.068377827107431, 0.9999999999893937 + 3.119975920927427*^-8*I}
{4.072809566524719, 0.9999999999891271 + 3.2686989643985306*^-8*I}
{4.077451410333255, 0.9999999999888716 + 3.4218627399175493*^-8*I}
{4.082309906810166, 0.9999999999886389 + 3.579519128636141*^-8*I}
{4.087391728010344, 0.9999999999884391 + 3.741719651708011*^-8*I}
{4.0927036733831645, 0.9999999999882813 + 3.908515436909122*^-8*I}
{4.0982526736230565, 0.999999999988171 + 4.079957173552542*^-8*I}
{4.104045794761242, 0.9999999999881118 + 4.256095058935767*^-8*I}
{4.110090242506189, 0.9999999999881044 + 4.436978739890035*^-8*I}
{4.116393366840638, 0.9999999999881461 + 4.622657253113595*^-8*I}
{4.122962666883355, 0.999999999988232 + 4.81317896787592*^-8*I}
{4.129805796024092, 0.9999999999883542 + 5.00859153439992*^-8*I}
{4.136930567340654, 0.9999999999885031 + 5.208941840794373*^-8*I}
{4.144344959307283, 0.9999999999886672 + 5.414275980854183*^-8*I}
{4.152057121804065, 0.9999999999888343 + 5.6246392344097624*^-8*I}
{4.16007538243749, 0.9999999999889914 + 5.8400760612267354*^-8*I}
{4.168408253182765, 0.9999999999891259 + 6.060630108769955*^-8*I}
{4.177064437359042, 0.9999999999892262 + 6.286344233484633*^-8*I}
{4.1860528369492505, 0.9999999999892817 + 6.517260534640778*^-8*I}
{4.19538256027682, 0.9999999999892839 + 6.753420399258636*^-8*I}
{4.205062930052235, 0.9999999999892265 + 6.994864556199655*^-8*I}
{4.215103491803007, 0.9999999999891057 + 7.241633137181632*^-8*I}
{4.225514022701408, 0.9999999999889205 + 7.493765742263695*^-8*I}
{4.236304540805039, 0.9999999999886726 + 7.751301507247586*^-8*I}
{4.247485314726133, 0.9999999999883663 + 8.014279170451992*^-8*I}
{4.2590668737463915, 0.9999999999880085 + 8.282737136428521*^-8*I}
{4.271060018394988, 0.9999999999876085 + 8.556713534389963*^-8*I}
{4.283475831508457, 0.999999999987177 + 8.836246269400065*^-8*I}
{4.296325689792119, 0.9999999999867265 + 9.121373064713827*^-8*I}
{4.309621275903861, 0.9999999999862701 + 9.412131494042051*^-8*I}
{4.323374591082214, 0.9999999999858213 + 9.708559002927218*^-8*I}
{4.337597968341927, 0.9999999999853934 + 1.001069291884346*^-7*I}
{4.352304086261532, 0.9999999999849986 + 1.0318570450056462*^-7*I}
{4.367505983388776, 0.9999999999846481 + 1.063222867368545*^-7*I}
{4.383217073291287, 0.999999999984351 + 1.0951704513786589*^-7*I}
{4.399451160281378, 0.9999999999841143 + 1.1277034710614804*^-7*I}
{4.416222455845554, 0.9999999999839425 + 1.1608255782510116*^-7*I}
{4.433545595811024, 0.9999999999838372 + 1.1945403982088865*^-7*I}
{4.4514356582834145, 0.999999999983797 + 1.2288515248594518*^-7*I}
{4.469908182391786, 0.9999999999838177 + 1.263762515837474*^-7*I}
{4.488979187879203, 0.9999999999838922 + 1.2992768875499837*^-7*I}
{4.508665195579278, 0.9999999999840106 + 1.3353981104523547*^-7*I}
{4.528983248821485, 0.9999999999841607 + 1.372129604731281*^-7*I}
{4.5499509358105135, 0.999999999984328 + 1.4094747365742287*^-7*I}
{4.571586413027576, 0.999999999984497 + 1.4474368151867152*^-7*I}
{4.593908429704415, 0.9999999999846505 + 1.486019090696013*^-7*I}
{4.6169363534237, 0.9999999999847713 + 1.5252247530532663*^-7*I}
{4.640690196902693, 0.9999999999848423 + 1.565056932016329*^-7*I}
{4.66519064602043, 0.999999999984847 + 1.6055186982636817*^-7*I}
{4.69045908915222, 0.9999999999847704 + 1.6466130656564023*^-7*I}
{4.7165176478790825, 0.9999999999845992 + 1.6883429946312282*^-7*I}
{4.743389209143773, 0.999999999984323 + 1.7307113966740903*^-7*I}
{4.771097458929365, 0.999999999983934 + 1.7737211397910002*^-7*I}
{4.799666917540904, 0.9999999999834277 + 1.817375054862609*^-7*I}
{4.829122976575547, 0.9999999999828036 + 1.861675942740939*^-7*I}
{4.859491937671779, 0.9999999999820646 + 1.906626581922404*^-7*I}
{4.890801053133806, 0.9999999999812176 + 1.952229736610963*^-7*I}
{4.92307856853316, 0.999999999980273 + 1.9984881649696334*^-7*I}
{4.956353767395754, 0.9999999999792453 + 2.0454046273481443*^-7*I}
{4.990657018089409, 0.9999999999781515 + 2.0929818942696016*^-7*I}
{5.026019823033938, 0.9999999999770119 + 2.141222753959959*^-7*I}
{5.062474870363548, 0.9999999999758489 + 2.190130019211017*^-7*I}
{5.100056088179427, 0.9999999999746859 + 2.239706533380656*^-7*I}
{5.138798701539092, 0.9999999999735478 + 2.2899551753529877*^-7*I}
{5.178739292338363, 0.9999999999724588 + 2.340878863305877*^-7*I}
{5.219915862251736, 0.9999999999714425 + 2.3924805571635515*^-7*I}
{5.262367898907573, 0.9999999999705202 + 2.4447632596472885*^-7*I}
{5.306136445485848, 0.9999999999697109 + 2.4977300158769287*^-7*I}
{5.351264173938383, 0.9999999999690296 + 2.5513839115194636*^-7*I}
{5.397795462044484, 0.9999999999684869 + 2.6057280695274*^-7*I}
{5.4457764745288335, 0.9999999999680882 + 2.660765645558097*^-7*I}
{5.495255248483457, 0.9999999999678334 + 2.71649982221475*^-7*I}
