{4.0000000048799365, 1.}
{4.000000078074725, 0.9999999999999999}
{4.000000395217447, 0.9999999999999857}
{4.000001248923828, 0.9999999999996615}
{4.0000030486336, 0.9999999999960621 + 1.0677615130147728*^-10*I}
{4.000006320389338, 0.9999999999707725 + 5.501621772496533*^-10*I}
{4.000011706553726, 0.9999999998409437 + 2.1983166679641755*^-9*I}
{4.000019965466433, 0.9999999993104539 + 7.2893991954050645*^-9*I}
{4.000031971042059, 0.9999999974878895 + 2.09517883030778*^-8*I}
{4.000048712310884, 0.9999999920237799 + 5.3771182801087753*^-8*I}
{4.000071292904347, 0.9999999773486057 + 1.2583607654205222*^-7*I}
{4.000100930487503, 0.9999999413570029 + 2.726927328706252*^-7*I}
{4.000138956140858, 0.9999998595814844 + 5.535748214941032*^-7*I}
{4.000186813694302, 0.9999996855430333 + 1.0620846668222293*^-6*I}
{4.0002460590160105, 0.9999993355872615 + 1.9391457230348386*^-6*I}
{4.000318359259431, 0.999998666169528 + 3.387474588745275*^-6*I}
{4.0004054920717, 0.9999974413257937 + 5.6860032999854835*^-6*I}
{4.0005093447669795, 0.9999952880731338 + 9.201613562677765*^-6*I}
{4.0006319134684505, 0.9999916378638958 + 0.000014394263412338257*I}
{4.000775302222831, 0.9999856531190429 + 0.000021810195761829584*I}
{4.000941722091489, 0.9999761394219171 + 0.00003205659718700937*I}
{4.001133490222371, 0.9999614462441161 + 0.00004575008686108311*I}
{4.001353028907094, 0.9999393620850618 + 0.0000634310951478518*I}
{4.001602864627732, 0.9999070134797572 + 0.00008543691476707861*I}
{4.001885627097907, 0.999860781132137 + 0.000111728333531506*I}
{4.0022040483029535, 0.9997962499420896 + 0.0001416685480581503*I}
{4.002560961544007, 0.9997082122252918 + 0.000173758582804699*I}
{4.002959300490973, 0.9995907441946719 + 0.00020534048635284275*I}
{4.003402098249421, 0.9994373740229321 + 0.00023228758913293473*I}
{4.0038924864465315, 0.9992413549592885 + 0.000248709168212954*I}
{4.00443369434127, 0.9989960488005247 + 0.00024670376320840877*I}
{4.005029047964062, 0.9986954137797931 + 0.00021619975568924228*I}
{4.005681969291232, 0.9983345774747393 + 0.00014492235239108286*I}
{4.006395975459594, 0.9979104610484213 + 0.000018521797894968833*I}
{4.00717467802652, 0.9974224078525216 - 0.000179111965418416*I}
{4.008021782280932, 0.9968727591675729 - 0.000465337590989136*I}
{4.00894108661061, 0.9962673145380495 - 0.0008580615185532928*I}
{4.009936481931277, 0.9956156152424889 - 0.0013748766466056463*I}
{4.0110119511828906, 0.9949309976474565 - 0.002032089458345987*I}
{4.012171568898606, 0.9942303783387574 - 0.002843702134850152*I}
{4.013419500851852, 0.9935337538559059 - 0.003820428518020681*I}
{4.014760003786985, 0.9928634225860884 - 0.004968827994207158*I}
{4.016197425238942, 0.9922429623200478 - 0.006290638381184675*I}
{4.017736203447363, 0.9916960213050066 - 0.007782377617413015*I}
{4.0193808673705815, 0.9912450006478797 - 0.009435265370618477*I}
{4.021136036804924, 0.9909097194012303 - 0.011235491372945987*I}
{4.023006422614737, 0.9907061591251741 - 0.013164829755738072*I}
{4.024996827078543, 0.9906453815809491 - 0.01520157062389803*I}
{4.027112144356737, 0.9907327018248882 - 0.017321714292412523*I}
{4.029357361086243, 0.990967180523763 - 0.01950035240303222*I}
{4.031737557107532, 0.9913414756504502 - 0.021713145384017356*I}
{4.03425790632944, 0.9918420671056605 - 0.023937798530904195*I}
{4.036923677737223, 0.992449840662477 - 0.026155439715966153*I}
{4.039740236549314, 0.9931409922610469 - 0.028351809976866958*I}
{4.042713045528288, 0.9938881920922134 - 0.03051819294777832*I}
{4.04584766645157, 0.994661931630863 - 0.03265202875123853*I}
{4.049149761747469, 0.9954319667778951 - 0.03475718073933907*I}
{4.05262509630221, 0.9961687669174956 - 0.036843847422975036*I}
{4.056279539443648, 0.9968448828049784 - 0.038928135190303415*I}
{4.060119067107526, 0.9974361550941916 - 0.04103132833822734*I}
{4.064149764192138, 0.9979226989374584 - 0.04317891019713878*I}
{4.068377827107431, 0.99828961713596 - 0.04539940178650704*I}
{4.072809566524719, 0.998527413349521 - 0.04772309198541066*I}
{4.077451410333255, 0.998632096453112 - 0.05018073553749672*I}
{4.082309906810166, 0.998604985915597 - 0.052802292605554114*I}
{4.087391728010344, 0.9984522449221124 - 0.05561577662785616*I}
{4.0927036733831645, 0.9981841819568014 - 0.058646266720709384*I}
{4.0982526736230565, 0.9978143720770409 - 0.06191512778364306*I}
{4.104045794761242, 0.9973586558008967 - 0.0654394668280328*I}
{4.110090242506189, 0.9968340763297937 - 0.06923183889179131*I}
{4.116393366840638, 0.9962578149200669 - 0.07330020117452281*I}
{4.122962666883355, 0.9956461799895492 - 0.07764810055726964*I}
{4.129805796024092, 0.995013698547169 - 0.08227506812547263*I}
{4.136930567340654, 0.9943723494200336 - 0.08717718517674006*I}
{4.144344959307283, 0.99373096723403 - 0.09234777875955244*I}
{4.152057121804065, 0.9930948348974331 - 0.09777820116257367*I}
{4.16007538243749, 0.9924654711232839 - 0.1034586468941402*I}
{4.168408253182765, 0.9918406089154695 - 0.10937896234848238*I}
{4.177064437359042, 0.9912143514486923 - 0.11552940722236907*I}
{4.1860528369492505, 0.9905774837928101 - 0.12190133241046802*I}
{4.19538256027682, 0.9899179127436217 - 0.1284877461039403*I}
{4.205062930052235, 0.9892212027778651 - 0.135283747656963*I}
{4.215103491803007, 0.9884711738855547 - 0.14228681698898335*I}
{4.225514022701408, 0.9876505266777426 - 0.14949695540665792*I}
{4.236304540805039, 0.9867414615624364 - 0.1569166813595587*I}
{4.247485314726133, 0.9857262616943889 - 0.1645508914541381*I}
{4.2590668737463915, 0.9845878135527527 - 0.17240660278216777*I}
{4.271060018394988, 0.983310044069337 - 0.18049259709305748*I}
{4.283475831508457, 0.9818782588917271 - 0.18881899045331543*I}
{4.296325689792119, 0.980279372296544 - 0.19739675376523436*I}
{4.309621275903861, 0.9785020251646452 - 0.20623720990300734*I}
{4.323374591082214, 0.9765365930195468 - 0.21535153236882437*I}
{4.337597968341927, 0.9743750911808847 - 0.224750268422579*I}
{4.352304086261532, 0.972010988411329 - 0.23444290678082183*I}
{4.367505983388776, 0.9694389439032594 - 0.24443750642133746*I}
{4.383217073291287, 0.9666544849769444 - 0.2547403989888972*I}
{4.399451160281378, 0.9636536444105732 - 0.2653559729960806*I}
{4.416222455845554, 0.9604325769057445 - 0.276286543662653*I}
{4.433545595811024, 0.9569871738622072 - 0.2875323080330832*I}
{4.4514356582834145, 0.9533126944795566 - 0.2990913811262058*I}
{4.469908182391786, 0.9494034293355994 - 0.31095990544728014*I}
{4.488979187879203, 0.9452524101458591 - 0.3231322233427372*I}
{4.508665195579278, 0.9408511765336709 - 0.33560109948055644*I}
{4.528983248821485, 0.9361896074888145 - 0.34835797923999073*I}
{4.5499509358105135, 0.9312558219170898 - 0.3613932680066657*I}
{4.571586413027576, 0.9260361494293293 - 0.37469661627644635*I}
{4.593908429704415, 0.9205151694199396 - 0.38825719603076897*I}
{4.6169363534237, 0.9146758136599982 - 0.4020639549914312*I}
{4.640690196902693, 0.908499525176867 - 0.4161058370097226*I}
{4.66519064602043, 0.9019664641884523 - 0.43037195889501983*I}
{4.69045908915222, 0.8950557503602121 - 0.4448517363341948*I}
{4.7165176478790825, 0.8877457296883299 - 0.45953495408352857*I}
{4.743389209143773, 0.8800142538921101 - 0.47441177821734654*I}
{4.771097458929365, 0.8718389603102572 - 0.4894727107843319*I}
{4.799666917540904, 0.8631975409073754 - 0.5047084896531011*I}
{4.829122976575547, 0.8540679900597543 - 0.5201099385335166*I}
{4.859491937671779, 0.8444288222398467 - 0.5356677740630233*I}
{4.890801053133806, 0.834259252482028 - 0.5513723783868809*I}
{4.92307856853316, 0.8235393345053723 - 0.5672135467929044*I}
{4.956353767395754, 0.8122500535045603 - 0.5831802206578603*I}
{4.990657018089409, 0.800373372808417 - 0.5992602162139888*I}
{5.026019823033938, 0.7878922357592678 - 0.6154399594571963*I}
{5.062474870363548, 0.7747905262022011 - 0.6317042369162504*I}
{5.100056088179427, 0.7610529928155176 - 0.6480359710223855*I}
{5.138798701539092, 0.7466651440957864 - 0.664416027511498*I}
{5.178739292338363, 0.7316131220781883 - 0.6808230607176902*I}
{5.219915862251736, 0.7158835637834597 - 0.6972334008467139*I}
{5.262367898907573, 0.6994634599091506 - 0.7136209854260527*I}
{5.306136445485848, 0.6823400204123037 - 0.7299573351931828*I}
{5.351264173938383, 0.6645005563652232 - 0.7462115727835071*I}
{5.397795462044484, 0.6459323868226049 - 0.7623504807907489*I}
{5.4457764745288335, 0.6266227784477352 - 0.7783385941664294*I}
{5.495255248483457, 0.6065589243512951 - 0.7941383205652393*I}
{5.546281783351545, 0.5857279670532727 - 0.8097100811838893*I}
{5.598908135748106, 0.5641170687505855 - 0.8250124639251356*I}
{5.653188519410865, 0.5417135302312853 - 0.8400023803758551*I}
{5.709179410594539, 0.5185049578961997 - 0.8546352181338674*I}
{5.766939659242906, 0.49447947650799157 - 0.8688649804533601*I}
{5.826530606295876, 0.4696259835623601 - 0.8826444059888873*I}
{5.88801620751325, 0.44393443963917584 - 0.895925062573755*I}
{5.951463164223291, 0.41739618780890575 - 0.9086574104269045*I}
{6.0169410614325045, 0.39000429419866267 - 0.9207908318870954*I}
{6.084522513763596, 0.36175390120789525 - 0.932273626657234*I}
{6.154283319721427, 0.33264258463759766 - 0.9430529735292436*I}
{6.226302624822175, 0.3026707061749105 - 0.9530748615689995*I}
{6.3006630941590815, 0.2718417532562626 - 0.9622839956864957*I}
{6.377451095019287, 0.24016265929842212 - 0.9706236833136904*I}
{6.456756890210663, 0.20764409860207145 - 0.9780357104801595*I}
{6.538674842805442, 0.17430075184387825 - 0.9844602168407117*I}
{6.623303633059188, 0.14015153991191776 - 0.9898355801060881*I}
{6.71074648831955, 0.10521982582343846 - 0.9940983208083234*I}
{6.801111426799643, 0.0695335865001476 - 0.9971830383637416*I}
{6.894511516156303, 0.033125558163647637 - 0.9990223889656682*I}
{6.991065147884113, -0.003966639051974943 - 0.9995471149537163*I}
{7.090896328612731, -0.04170039009561983 - 0.9986861339970651*I}
{7.19413498947795, -0.08002797920454405 - 0.996366694747906*I}
{7.300917314826844, -0.11889648013976173 - 0.9925146036419517*I}
{7.411386091614829, -0.15824763300326983 - 0.9870545253387303*I}
{7.525691080958282, -0.19801769848556341 - 0.97991035701464*I}
{7.643989413421201, -0.2381372812809834 - 0.9710056744677186*I}
{7.766446009739145, -0.27853111588988466 - 0.9602642458926971*I}
{7.893234028819334, -0.3191178100707062 - 0.9476106073664892*I}
{8.02453534500327, -0.35980954375151075 - 0.932970692669636*I}
{8.160541056738749, -0.4005117241692667 - 0.9162725091663008*I}
{8.301452028982906, -0.4411226012583744 - 0.8974468511607481*I}
{8.447479471848409, -0.4815328507165613 - 0.87642804249983*I}
{8.598845558212473, -0.5216251355777305 - 0.8531547012218247*I}
{8.755784083234927, -0.5612736603492551 - 0.8275705207446886*I}
{8.91854116897881, -0.6003437346565446 - 0.7996250643801909*I}
{9.087376017597062, -0.6386913657210302 - 0.7692745727478939*I}
{9.262561716844106, -0.6761629007401883 - 0.7364827867935866*I}
{9.44438610199409, -0.7125947412325406 - 0.7012217923990945*I}
{9.633152678601, -0.7478131515913758 - 0.6634728957791858*I}
{9.829181610923012, -0.781634183443636 - 0.6232275417474089*I}
{10.03281078125784, -0.8138637359778348 - 0.5804882892355293*I}
{10.244396925901311, -0.8442977702906196 - 0.5352698599135599*I}
{10.464316853952305, -0.8727226931696436 - 0.48760027614185963*I}
{10.692968755748447, -0.8989159228000416 - 0.4375221035930999*I}
{10.930773608333974, -0.9226466459176003 - 0.385093811563621*I}
{11.178176686039809, -0.9436767732284979 - 0.3303912601732608*I}
{11.435649185003339, -0.9617620977783689 - 0.2735093183333944*I}
{11.703689971278598, -0.9766536596736801 - 0.21456360963615612*I}
{11.982827463095685, -0.9880993203861814 - 0.15369237536485272*I}
{12.273621658830141, -0.9958455509868974 - 0.09105843491205393*I}
{12.576666323349887, -0.9996394411421009 - 0.026851214354931895*I}
{12.892591346630734, -0.9992309395187534 + 0.038711195834680086*I}
{13.22206528988512, -0.9943753412062247 + 0.10538000256363551*I}
{13.565798135947665, -0.9848360435240221 + 0.17287374900942618*I}
{13.924544262322435, -0.9703875976532509 + 0.24087649634876324*I}
{14.299105657139636, -0.9508190892563247 + 0.3090362209169764*I}
{14.69033540031576, -0.9259378858643968 + 0.376963504906418*I}
