{4.0000000048799365, 0.9999999999999976}
{4.000000078074725, 0.9999999999996821 - 1.1389211971244958*^-9*I}
{4.000000395217447, 0.9999999999945707 - 8.647733349046725*^-9*I}
{4.000001248923828, 0.9999999999593387 - 3.6436049619636995*^-8*I}
{4.0000030486336, 0.9999999998062079 - 1.1117361258962004*^-7*I}
{4.000006320389338, 0.9999999993061147 - 2.765769730989133*^-7*I}
{4.000011706553726, 0.9999999979607815 - 5.976528038671549*^-7*I}
{4.000019965466433, 0.9999999948145883 - 1.1649368799759335*^-6*I}
{4.000031971042059, 0.9999999881965231 - 2.0987356023810595*^-6*I}
{4.000048712310884, 0.9999999753847234 - 3.553380847613414*^-6*I}
{4.000071292904347, 0.9999999521894807 - 5.7215131000712845*^-6*I}
{4.000100930487503, 0.9999999124553597 - 8.83841196244086*^-6*I}
{4.000138956140858, 0.9999998474895232 - 0.000013186396826537898*I}
{4.000186813694302, 0.9999997454316524 - 0.000019099323170252682*I}
{4.0002460590160105, 0.9999995905910551 - 0.00002696720093859337*I}
{4.000318359259431, 0.999999362788538 - 0.00003724095995667873*I}
{4.0004054920717, 0.9999990367539809 - 0.00005043738241182366*I}
{4.0005093447669795, 0.9999985816445713 - 0.000067144213213243*I}
{4.0006319134684505, 0.9999979607621989 - 0.0000880254446578916*I}
{4.000775302222831, 0.9999971315600406 - 0.00011382675169038626*I}
{4.000941722091489, 0.999996046035904 - 0.00014538102793288702*I}
{4.001133490222371, 0.9999946516111452 - 0.0001836139409604076*I}
{4.001353028907094, 0.9999928925864358 - 0.0002295493891821645*I}
{4.001602864627732, 0.999990712246897 - 0.00028431470429105124*I}
{4.001885627097907, 0.9999880556571166 - 0.00034914540574440545*I}
{4.0022040483029535, 0.9999848731401086 - 0.0004253892813555855*I}
{4.002560961544007, 0.9999811243734359 - 0.0005145095458766475*I}
{4.002959300490973, 0.999976782962262 - 0.0006180868229909688*I}
{4.003402098249421, 0.9999718412668555 - 0.0007378197108799742*I}
{4.0038924864465315, 0.9999663151770138 - 0.0008755237321213194*I}
{4.00443369434127, 0.9999602484460771 - 0.0010331285380768172*I}
{4.005029047964062, 0.9999537161322524 - 0.0012126733365580768*I}
{4.005681969291232, 0.9999468266552644 - 0.0014163006365750528*I}
{4.006395975459594, 0.9999397219718289 - 0.0016462485488371328*I}
{4.00717467802652, 0.9999325754123413 - 0.0019048420351373998*I}
{4.008021782280932, 0.9999255868085075 - 0.0021944836503575613*I}
{4.00894108661061, 0.9999189746781033 - 0.002517644451988133*I}
{4.009936481931277, 0.9999129654140159 - 0.002876855847558975*I}
{4.0110119511828906, 0.9999077796401512 - 0.0032747031952544085*I}
{4.012171568898606, 0.99990361613149 - 0.003713821955461442*I}
{4.013419500851852, 0.9999006339304726 - 0.004196897104217694*I}
{4.014760003786985, 0.9998989335056911 - 0.004726666362862269*I}
{4.016197425238942, 0.9998985379702575 - 0.005305927577872181*I}
{4.017736203447363, 0.9998993754871597 - 0.005937550313792637*I}
{4.0193808673705815, 0.999901264022803 - 0.006624491418957833*I}
{4.021136036804924, 0.9999038995592214 - 0.0073698140110249845*I}
{4.023006422614737, 0.9999068487387839 - 0.008176709031809282*I}
{4.024996827078543, 0.9999095466986384 - 0.009048518262695033*I}
{4.027112144356737, 0.9999113005685603 - 0.009988757494503049*I}
{4.029357361086243, 0.9999112987739207 - 0.011001138425981225*I}
{4.031737557107532, 0.9999086259277279 - 0.012089587833874394*I}
{4.03425790632944, 0.9999022827366416 - 0.01325826261882448*I}
{4.036923677737223, 0.9998912100098882 - 0.014511559482238182*I}
{4.039740236549314, 0.9998743155694195 - 0.015854118220423766*I}
{4.042713045528288, 0.9998505026330766 - 0.017290817919057705*I}
{4.04584766645157, 0.9998186980937124 - 0.018826765674729237*I}
{4.049149761747469, 0.9997778790544223 - 0.020467277839855767*I}
{4.05262509630221, 0.999727096005726 - 0.022217854160803314*I}
{4.056279539443648, 0.9996654911417493 - 0.02408414553543917*I}
{4.060119067107526, 0.9995923105013187 - 0.026071916436458245*I}
{4.064149764192138, 0.99950690887454 - 0.02818700331456003*I}
{4.068377827107431, 0.9994087467210782 - 0.030435270498541205*I}
{4.072809566524719, 0.9992973786863025 - 0.03282256523935794*I}
{4.077451410333255, 0.9991724336582631 - 0.03535467359815444*I}
{4.082309906810166, 0.9990335866648731 - 0.038037278854143486*I}
{4.087391728010344, 0.9988805232505248 - 0.04087592401072247*I}
{4.0927036733831645, 0.9987128972802554 - 0.04387597981412815*I}
{4.0982526736230565, 0.998530283385376 - 0.04704261947762399*I}
{4.104045794761242, 0.9983321254776751 - 0.0503808010369007*I}
{4.110090242506189, 0.9981176829131782 - 0.053895257961490355*I}
{4.116393366840638, 0.9978859759770655 - 0.057590498325562345*I}
{4.122962666883355, 0.9976357323875304 - 0.061470812512499695*I}
{4.129805796024092, 0.9973653364793797 - 0.06554028910365595*I}
{4.136930567340654, 0.9970727826316041 - 0.06980283829424638*I}
{4.144344959307283, 0.9967556343524143 - 0.07426222189874936*I}
{4.152057121804065, 0.9964109902373729 - 0.07892208876328594*I}
{4.16007538243749, 0.9960354577794736 - 0.08378601420033145*I}
{4.168408253182765, 0.9956251357433503 - 0.08885754190713394*I}
{4.177064437359042, 0.9951756055288028 - 0.09414022672691634*I}
{4.1860528369492505, 0.9946819316511685 - 0.09963767656309078*I}
{4.19538256027682, 0.9941386711673318 - 0.10535359176138709*I}
{4.205062930052235, 0.9935398915855065 - 0.11129180033149008*I}
{4.215103491803007, 0.9928791965228952 - 0.11745628748555131*I}
{4.225514022701408, 0.9921497581256777 - 0.12385121812158997*I}
{4.236304540805039, 0.9913443550472709 - 0.13048095107004348*I}
{4.247485314726133, 0.9904554145991571 - 0.13735004414540952*I}
{4.2590668737463915, 0.9894750575483219 - 0.14446324929518983*I}
{4.271060018394988, 0.9883951439398198 - 0.15182549740787474*I}
{4.283475831508457, 0.9872073182742848 - 0.1594418726228812*I}
{4.296325689792119, 0.9859030523691978 - 0.16731757627046315*I}
{4.309621275903861, 0.9844736842790845 - 0.1754578808510252*I}
{4.323374591082214, 0.9829104517420719 - 0.1838680747336114*I}
{4.337597968341927, 0.9812045187558431 - 0.1925533985056406*I}
{4.352304086261532, 0.9793469940614644 - 0.20151897413379002*I}
{4.367505983388776, 0.9773289405244222 - 0.2107697282935292*I}
{4.383217073291287, 0.975141374643333 - 0.22031031138718649*I}
{4.399451160281378, 0.9727752556823758 - 0.2301450138934502*I}
{4.416222455845554, 0.970221464207245 - 0.24027768177165676*I}
{4.433545595811024, 0.9674707700996513 - 0.2507116326798524*I}
{4.4514356582834145, 0.9645137904252179 - 0.26144957475519526*I}
{4.469908182391786, 0.9613409378270235 - 0.27249352964856055*I}
{4.488979187879203, 0.9579423604051013 - 0.2838447614030115*I}
{4.508665195579278, 0.9543078743141227 - 0.2955037126198672*I}
{4.528983248821485, 0.9504268905608306 - 0.30746994916916826*I}
{4.5499509358105135, 0.9462883377034951 - 0.3197421144770338*I}
{4.571586413027576, 0.9418805823422296 - 0.33231789416518576*I}
{4.593908429704415, 0.9371913494366019 - 0.34519399153302305*I}
{4.6169363534237, 0.9322076445914353 - 0.3583661140659603*I}
{4.640690196902693, 0.9269156805097607 - 0.37182897083179534*I}
{4.66519064602043, 0.9213008098211066 - 0.385576280296603*I}
{4.69045908915222, 0.9153474664522495 - 0.39960078776039626*I}
{4.7165176478790825, 0.909039117615734 - 0.4138942912881325*I}
{4.743389209143773, 0.9023582283494627 - 0.42844767470126277*I}
{4.771097458929365, 0.8952862403500976 - 0.443250945906628*I}
{4.799666917540904, 0.8878035666065689 - 0.45829327858064034*I}
{4.829122976575547, 0.8798896030614172 - 0.4735630550046419*I}
{4.859491937671779, 0.8715227582117685 - 0.4890479076689626*I}
{4.890801053133806, 0.8626805012142332 - 0.5047347571348384*I}
{4.92307856853316, 0.8533394286856575 - 0.5206098435706251*I}
{4.956353767395754, 0.8434753500020269 - 0.5366587493664737*I}
{4.990657018089409, 0.8330633904993221 - 0.5528664102836874*I}
{5.026019823033938, 0.8220781115818077 - 0.5692171127141354*I}
{5.062474870363548, 0.8104936463547475 - 0.5856944748129581*I}
{5.100056088179427, 0.7982838490299033 - 0.602281409524628*I}
{5.138798701539092, 0.7854224560137046 - 0.6189600678471224*I}
{5.178739292338363, 0.7718832562900404 - 0.6357117610688876*I}
{5.219915862251736, 0.7576402684624532 - 0.6525168611642724*I}
{5.262367898907573, 0.742667921634021 - 0.6693546790394015*I}
{5.306136445485848, 0.7269412371866804 - 0.686203320874655*I}
{5.351264173938383, 0.7104360084836688 - 0.7030395234030129*I}
{5.397795462044484, 0.6931289755664798 - 0.719838469584934*I}
{5.4457764745288335, 0.6749979920572505 - 0.7365735867780823*I}
{5.495255248483457, 0.656022181713137 - 0.7532163301406533*I}
{5.546281783351545, 0.6361820824133653 - 0.7697359546355996*I}
{5.598908135748106, 0.6154597757924476 - 0.7860992796040409*I}
{5.653188519410865, 0.5938390012621797 - 0.8022704504331409*I}
{5.709179410594539, 0.571305253785448 - 0.8182107023398827*I}
{5.766939659242906, 0.5478458654685677 - 0.8338781317105287*I}
{5.826530606295876, 0.523450071814735 - 0.8492274807595465*I}
{5.88801620751325, 0.4981090643148508 - 0.8642099414856146*I}
{5.951463164223291, 0.4718160319258053 - 0.8787729849915765*I}
{6.0169410614325045, 0.4445661948793713 - 0.8928602221872993*I}
{6.084522513763596, 0.41635683515301836 - 0.9064113016992457*I}
{6.154283319721427, 0.38718732879015566 - 0.9193618504611608*I}
{6.226302624822175, 0.3570591860518007 - 0.931643461953303*I}
{6.3006630941590815, 0.3259761060825134 - 0.9431837363940708*I}
{6.377451095019287, 0.2939440533470698 - 0.9539063763735675*I}
{6.456756890210663, 0.2609713635062891 - 0.9637313404647929*I}
{6.538674842805442, 0.22706888661614644 - 0.9725750562718045*I}
{6.623303633059188, 0.1922501755202156 - 0.9803506931984838*I}
{6.71074648831955, 0.15653172703009904 - 0.9869684939759051*I}
{6.801111426799643, 0.1199332829236654 - 0.9923361627064182*I}
{6.894511516156303, 0.08247819691319314 - 0.9963593059101359*I}
{6.991065147884113, 0.04419387252762952 - 0.9989419218418029*I}
{7.090896328612731, 0.0051122753054666775 - 0.9999869322349959*I}
{7.19413498947795, -0.03472947919332049 - 0.9993967496819084*I}
{7.300917314826844, -0.07528846226623975 - 0.9970738731284451*I}
{7.411386091614829, -0.11651519707504633 - 0.992921503514233*I}
{7.525691080958282, -0.1583528578178927 - 0.9868441714719222*I}
{7.643989413421201, -0.2007364121303729 - 0.9787483692720067*I}
{7.766446009739145, -0.24359171896738419 - 0.9685431799033702*I}
{7.893234028819334, -0.2868345974916505 - 0.9561408973506353*I}
{8.02453534500327, -0.3303698857635064 - 0.9414576337882747*I}
{8.160541056738749, -0.37409051118691933 - 0.9244139115623012*I}
{8.301452028982906, -0.41787659760487655 - 0.904935240456525*I}
{8.447479471848409, -0.4615946365313323 - 0.8829526838011739*I}
{8.598845558212473, -0.50509675213054 - 0.8584034204093764*I}
{8.755784083234927, -0.5482200910812224 - 0.8312313130242726*I}
{8.91854116897881, -0.5907863692710319 - 0.8013874977976265*I}
{9.087376017597062, -0.6326016072452854 - 0.7688310131388458*I}
{9.262561716844106, -0.6734560853895221 - 0.7335294898785952*I}
{9.44438610199409, -0.7131245478887488 - 0.6954599278612927*I}
{9.633152678601, -0.7513666815394539 - 0.6546095865671413*I}
{9.829181610923012, -0.7879278914941733 - 0.610977018898115*I}
{10.03281078125784, -0.822540391038113 - 0.5645732775620935*I}
{10.244396925901311, -0.854924616629124 - 0.5154233222714338*I}
{10.464316853952305, -0.8847909728268413 - 0.46356765296313984*I}
{10.692968755748447, -0.9118419046012547 - 0.40906418919878584*I}
{10.930773608333974, -0.9357742871085867 - 0.3519904086064037*I}
{11.178176686039809, -0.9562821156683531 - 0.2924457475365959*I}
{11.435649185003339, -0.9730594717295064 - 0.23055425495353318*I}
{11.703689971278598, -0.985803734467577 - 0.16646747599981757*I}
{11.982827463095685, -0.994219002716427 - 0.10036752481238576*I}
{12.273621658830141, -0.9980196886095561 - 0.03247028731038773*I}
{12.576666323349887, -0.9969342429568606 + 0.0369713257389613*I}
{12.892591346630734, -0.9907089733209603 + 0.10766417644877015*I}
{13.22206528988512, -0.97911191919386 + 0.179271870990188*I}
{13.565798135947665, -0.961936754688372 + 0.25141204774456305*I}
{13.924544262322435, -0.9390066976584598 + 0.3236541450496157*I}
{14.299105657139636, -0.9101784148530635 + 0.39551782729447366*I}
{14.69033540031576, -0.8753459250584917 + 0.4664722600261498*I}
{15.099141434485125, -0.8344445154066334 + 0.5359364311055443*I}
{15.526490652800511, -0.7874546990622224 + 0.6032807145140384*I}
{15.9734133335172, -0.7344062540287557 + 0.6678298649784055*I}
{16.441007954414125, -0.6753823912637256 + 0.7288676141464443*I}
{16.930446423608338, -0.6105241039076442 + 0.7856430118691733*I}
{17.442979767230547, -0.5400347463225136 + 0.8373786188455408*I}
{17.979944318802545, -0.46418487989608975 + 0.883280609525373*I}
{18.542768460051175, -0.38331740039927603 + 0.9225507873322484*I}
{19.132979968376496, -0.2978529275540508 + 0.9544004491318935*I}
{19.75221403234103, -0.20829539030047853 + 0.978065964226937*I}
{20.40222200345161, -0.11523768062302421 + 0.9928258574233346*I}
{21.084880960266624, -0.019367175159963442 + 0.9980191088909173*I}
{21.80220416959598, 0.07852916129012259 + 0.9930643091313635*I}
{22.556352539402347, 0.17756047002374453 + 0.9774792392281512*I}
{23.349647169114064, 0.27672896830640265 + 0.9509003886989752*I}
{24.184583115599153, 0.3749287695864017 + 0.9131018796210747*I}
{25.063844507230012, 0.47094721702175696 + 0.864013239778895*I}
{25.99032115452514, 0.5634694642376391 + 0.8037354621883754*I}
{26.96712682405959, 0.6510870810048897 + 0.7325548052039987*I}
{27.997619363004798, 0.7323114675006221 + 0.6509538268238241*I}
{29.08542288515683, 0.8055928181526046 + 0.5596192073851344*I}
{30.23445225606387, 0.869345274502979 + 0.45944599329862923*I}
{31.448940145363398, 0.9219787372374815 + 0.3515379855372787*I}
{32.7334669492622, 0.9619375642063352 + 0.23720409313786392*I}
{34.092993925910605, 0.9877460612544845 + 0.11795056528993075*I}
{35.53289993202139, 0.9980602781376497 - 0.00453090401995732*I}
{37.059022201385325, 0.9917251607938301 - 0.12837914724549385*I}
{38.67770166601895, 0.9678355986640608 - 0.25158349300789246*I}
{40.395833389817405, 0.9257993639474396 - 0.3720076696187201*I}
{42.22092276427264, 0.8653993985684924 - 0.4874176320154326*I}
{44.16114820782206, 0.7868524013313258 - 0.5955133955695119*I}
{46.225431216804985, 0.6908602453497689 - 0.6939650849535983*I}
{48.42351473930116, 0.5786504615318104 - 0.780453545565678*I}
{50.76605098624853, 0.45200190601599766 - 0.8527159944031504*I}
{53.26469996068887, 0.3132518338761362 - 0.9085972742820304*I}
{55.93224017994595, 0.16528096709328582 - 0.9461072807164815*I}
{58.78269329199503, 0.011473798876987766 - 0.963485011205515*I}
{61.83146455221958, -0.14434767087653805 - 0.9592693983753336*I}
{65.09550143735744, -0.29801733434538663 - 0.9323765926030658*I}
{68.59347303837006, -0.44514458418579056 - 0.8821826290992602*I}
{72.34597330367161, -0.5812575320554744 - 0.8086094406019848*I}
{76.37575171127328, -0.7019654710267781 - 0.7122109782111081*I}
{80.70797554827573, -0.8031344760583315 - 0.594254831812443*I}
{85.37052868744529, -0.8810684628469122 - 0.45679328993286866*I}
{90.39435259611831, -0.9326867664614811 - 0.3027163809279462*I}
{95.81383632026353, -0.9556885043447526 - 0.13577826801013046*I}
{101.66726339040702, -0.948693783588728 + 0.03941236185104685*I}
{107.99732503840062, -0.9113522961432108 + 0.21744734261614823*I}
{114.85171084670486, -0.8444110639877046 + 0.39222811053779555*I}
