{4.0000000048799365, -0.17980855218237368}
{4.000000078074725, -0.17980854138704008 - 4.705749545927068*^-10*I}
{4.000000395217447, -0.1798084945949707 - 5.3593566650572396*^-9*I}
{4.000001248923828, -0.17980836849633602 - 3.0105787878004495*^-8*I}
{4.0000030486336, -0.17980810199467706 - 1.1480947177803864*^-7*I}
{4.000006320389338, -0.17980761517922594 - 3.426793955488953*^-7*I}
{4.000011706553726, -0.1798068071994849 - 8.636493189017957*^-7*I}
{4.000019965466433, -0.17980555244512952 - 1.9230599206293405*^-6*I}
{4.000031971042059, -0.17980369431029056 - 3.895238681869126*^-6*I}
{4.000048712310884, -0.17980103570493775 - 7.321723817269694*^-6*I}
{4.000071292904347, -0.17979732537102272 - 0.000012953768250437751*I}
{4.000100930487503, -0.17979223897184562 - 0.000021798621049671244*I}
{4.000138956140858, -0.17978535385545769 - 0.00003516891514144434*I}
{4.000186813694302, -0.1797761163535395 - 0.000054734290907889976*I}
{4.0002460590160105, -0.17976380047385213 - 0.00008257415635093885*I}
{4.000318359259431, -0.1797474568856081 - 0.00012123022863458283*I}
{4.0004054920717, -0.17972585119206902 - 0.0001737572240104948*I}
{4.0005093447669795, -0.17969739064256451 - 0.00024376977102036305*I}
{4.0006319134684505, -0.17966003866570457 - 0.00033548332601412165*I}
{4.000775302222831, -0.17961121691438314 - 0.00045374658414188383*I}
{4.000941722091489, -0.17954769490672823 - 0.0006040626199987023*I}
{4.001133490222371, -0.17946546782783218 - 0.0007925957800170223*I}
{4.001353028907094, -0.17935962362312055 - 0.001026161206134643*I}
{4.001602864627732, -0.17922420115853901 - 0.0013121938217054282*I}
{4.001885627097907, -0.17905204193203705 - 0.0016586936812823289*I}
{4.0022040483029535, -0.17883463857470902 - 0.0020741448002009936*I}
{4.002560961544007, -0.17856198415049615 - 0.0025674049595377016*I}
{4.002959300490973, -0.17822242701513866 - 0.0031475645438110247*I}
{4.003402098249421, -0.1778025366858509 - 0.0038237732222529356*I}
{4.0038924864465315, -0.17728698675530413 - 0.004605034229418192*I}
{4.00443369434127, -0.17665846130605173 - 0.005499967125306115*I}
{4.005029047964062, -0.17589759149340822 - 0.006516541193487752*I}
{4.005681969291232, -0.17498292891835276 - 0.0076617830279947*I}
{4.006395975459594, -0.17389096206724608 - 0.008941463311692639*I}
{4.00717467802652, -0.17259618142398647 - 0.01035976923342339*I}
{4.008021782280932, -0.17107119785071986 - 0.011918970351152273*I}
{4.00894108661061, -0.16928691749292138 - 0.013619086900534809*I}
{4.009936481931277, -0.1672127748229532 - 0.015457570488887856*I}
{4.0110119511828906, -0.1648170235449965 - 0.017429007725154804*I}
{4.012171568898606, -0.1620670830169086 - 0.01952485755067254*I}
{4.013419500851852, -0.1589299356927524 - 0.021733232805103246*I}
{4.014760003786985, -0.1553725689584939 - 0.024038735861939484*I}
{4.016197425238942, -0.1513624527343978 - 0.02642235700086002*I}
{4.017736203447363, -0.14686804246176013 - 0.028861442581139048*I}
{4.0193808673705815, -0.1418592956805703 - 0.031329738100797*I}
{4.021136036804924, -0.1363081894235491 - 0.03379750895497026*I}
{4.023006422614737, -0.13018922516254505 - 0.03623173924880885*I}
{4.024996827078543, -0.12347990807920074 - 0.03859640649282225*I}
{4.027112144356737, -0.11616118799626915 - 0.040852827534608865*I}
{4.029357361086243, -0.10821785037147287 - 0.04296006877938312*I}
{4.031737557107532, -0.09963884726665334 - 0.04487541173014123*I}
{4.03425790632944, -0.0904175600817406 - 0.04655486322574374*I}
{4.036923677737223, -0.08055198798886254 - 0.047953698537149064*I}
{4.039740236549314, -0.07004485830940141 - 0.049027024737412314*I}
{4.042713045528288, -0.058903657435783734 - 0.04973035150129858*I}
{4.04584766645157, -0.047140583204222826 - 0.05002015670062845*I}
{4.049149761747469, -0.034772421778835216 - 0.049854434803697334*I}
{4.05262509630221, -0.021820354031033266 - 0.049193217104304965*I}
{4.056279539443648, -0.008309698028826957 - 0.04799905412739573*I}
{4.060119067107526, 0.0057304044532634655 - 0.04623745210514964*I}
{4.064149764192138, 0.020267348553261056 - 0.04387725710786874*I}
{4.068377827107431, 0.03526546463862645 - 0.04089098216851371*I}
{4.072809566524719, 0.050686444654084874 - 0.03725507448470103*I}
{4.077451410333255, 0.06648978691470919 - 0.032950121453010794*I}
{4.082309906810166, 0.08263325011845696 - 0.02796099583448217*I}
{4.087391728010344, 0.09907330794548577 - 0.022276941726437623*I}
{4.0927036733831645, 0.11576559638881906 - 0.015891604196071635*I}
{4.0982526736230565, 0.13266534687239198 - 0.008803006399352989*I}
{4.104045794761242, 0.14972779920996374 - 0.0010134787594014325*I}
{4.110090242506189, 0.1669085894972961 + 0.0074704546843258075*I}
{4.116393366840638, 0.1841641090709103 + 0.0166382273092362*I}
{4.122962666883355, 0.20145183167617872 + 0.026475412727047683*I}
{4.129805796024092, 0.2187306069384292 + 0.03696393379843153*I}
{4.136930567340654, 0.23596091910255548 + 0.04808229240720576*I}
{4.144344959307283, 0.25310511078491704 + 0.05980581481897388*I}
{4.152057121804065, 0.270127572157333 + 0.0721069077998173*I}
{4.16007538243749, 0.286994896552964 + 0.0849553210857247*I}
{4.168408253182765, 0.30367600394828886 + 0.09831841225094635*I}
{4.177064437359042, 0.32014223413809995 + 0.11216141050384194*I}
{4.1860528369492505, 0.3363674116879647 + 0.12644767642516283*I}
{4.19538256027682, 0.35232788492933104 + 0.14113895514197833*I}
{4.205062930052235, 0.36800254136600336 + 0.15619562088929642*I}
{4.215103491803007, 0.38337280189735157 + 0.1715769113421549*I}
{4.225514022701408, 0.3984225962437474 + 0.18724115049731124*I}
{4.236304540805039, 0.41313832189353694 + 0.20314595924155143*I}
{4.247485314726133, 0.4275087887880083 + 0.2192484530608518*I}
{4.2590668737463915, 0.44152515183019986 + 0.2355054266205328*I}
{4.271060018394988, 0.45518083315303887 + 0.25187352518177725*I}
{4.283475831508457, 0.468471435919252 + 0.26830940301609546*I}
{4.296325689792119, 0.48139465125581066 + 0.2847698691388957*I}
{4.309621275903861, 0.4939501597544499 + 0.30121202080916615*I}
{4.323374591082214, 0.5061395288011855 + 0.3175933653376341*I}
{4.337597968341927, 0.5179661068350455 + 0.3338719308140235*I}
{4.352304086261532, 0.5294349154819379 + 0.3500063664086152*I}
{4.367505983388776, 0.5405525403655334 + 0.36595603292756385*I}
{4.383217073291287, 0.5513270212644683 + 0.3816810843085343*I}
{4.399451160281378, 0.5617677421647964 + 0.39714254073617017*I}
{4.416222455845554, 0.5718853216487526 + 0.4123023540384296*I}
{4.433545595811024, 0.5816915039654925 + 0.42712346599738427*I}
{4.4514356582834145, 0.5911990510462563 + 0.44156986017386773*I}
{4.469908182391786, 0.6004216356548605 + 0.455606607806295*I}
{4.488979187879203, 0.6093737358039221 + 0.46919990830171454*I}
{4.508665195579278, 0.6180705305170059 + 0.48231712479309913*I}
{4.528983248821485, 0.6265277969761727 + 0.4949268151922207*I}
{4.5499509358105135, 0.634761809062349 + 0.506998759123153*I}
{4.571586413027576, 0.6427892372717239 + 0.518503981078296*I}
{4.593908429704415, 0.6506270499741749 + 0.5294147700974524*I}
{4.6169363534237, 0.6582924159687579 + 0.5397046962313758*I}
{4.640690196902693, 0.6658026082858255 + 0.5493486240147492*I}
{4.66519064602043, 0.6731749091846592 + 0.5583227231399701*I}
{4.69045908915222, 0.6804265162989804 + 0.5666044764926321*I}
{4.7165176478790825, 0.687574449889751 + 0.574172685682277*I}
{4.743389209143773, 0.6946354611747357 + 0.5810074741779351*I}
{4.771097458929365, 0.70162594171691 + 0.5870902881371589*I}
{4.799666917540904, 0.7085618338684934 + 0.5924038949996737*I}
{4.829122976575547, 0.7154585422837912 + 0.5969323799023715*I}
{4.859491937671779, 0.7223308465317718 + 0.600661139961079*I}
{4.890801053133806, 0.729192814858075 + 0.603576876456264*I}
{4.92307856853316, 0.7360577191656524 + 0.6056675849545028*I}
{4.956353767395754, 0.7429379513032226 + 0.606922543395021*I}
{4.990657018089409, 0.7498449407709467 + 0.6073322981708327*I}
{5.026019823033938, 0.7567890739729841 + 0.6068886482368238*I}
{5.062474870363548, 0.7637796151666685 + 0.6055846272824598*I}
{5.100056088179427, 0.7708246292777738 + 0.6034144840145168*I}
{5.138798701539092, 0.7779309067705553 + 0.6003736606052389*I}
{5.178739292338363, 0.7851038907797652 + 0.5964587693734932*I}
{5.219915862251736, 0.7923476067295411 + 0.5916675677807101*I}
{5.262367898907573, 0.7996645946807606 + 0.5859989318395386*I}
{5.306136445485848, 0.8070558446640289 + 0.5794528280510923*I}
{5.351264173938383, 0.8145207352697726 + 0.5720302840062713*I}
{5.397795462044484, 0.8220569757798033 + 0.5637333578077821*I}
{5.4457764745288335, 0.8296605521360699 + 0.554565106491993*I}
{5.495255248483457, 0.8373256770519955 + 0.544529553653482*I}
{5.546281783351545, 0.845044744579658 + 0.5336316564998956*I}
{5.598908135748106, 0.85280828945202 + 0.5218772725903367*I}
{5.653188519410865, 0.8606049515232777 + 0.5092731265367296*I}
{5.709179410594539, 0.8684214456321097 + 0.4958267769742499*I}
{5.766939659242906, 0.8762425372120132 + 0.48154658413368817*I}
{5.826530606295876, 0.8840510239699336 + 0.46644167837528355*I}
{5.88801620751325, 0.8918277239489264 + 0.4505219300698071*I}
{5.951463164223291, 0.8995514702825486 + 0.43379792123817246*I}
{6.0169410614325045, 0.907199112938005 + 0.41628091938525486*I}
{6.084522513763596, 0.9147455277317112 + 0.39798285398652455*I}
{6.154283319721427, 0.9221636328848547 + 0.3789162961071399*I}
{6.226302624822175, 0.9294244133677463 + 0.3590944416518589*I}
{6.3006630941590815, 0.9364969532602472 + 0.33853109876004717*I}
{6.377451095019287, 0.943348476331422 + 0.3172406798726878*I}
{6.456756890210663, 0.9499443950148614 + 0.29523819900710346*I}
{6.538674842805442, 0.9562483679269855 + 0.27253927477953815*I}
{6.623303633059188, 0.962222366044238 + 0.24916013971522522*I}
{6.71074648831955, 0.9678267476216281 + 0.22511765637949926*I}
