{4.0000000048799365, -0.7059113322745437}
{4.000000078074725, -0.7059113167194266 + 5.20928757690914*^-9*I}
{4.000000395217447, -0.7059112503985728 + 5.9306980427898383*^-8*I}
{4.000001248923828, -0.705911080559079 + 3.3282997258717923*^-7*I}
{4.0000030486336, -0.7059107638976803 + 1.2666721773229468*^-6*I}
{4.000006320389338, -0.7059103311459268 + 3.7667556312795816*^-6*I}
{4.000011706553726, -0.7059100161743214 + 9.435848898379356*^-6*I}
{4.000019965466433, -0.7059104775122015 + 0.000020816983755379453*I}
{4.000031971042059, -0.7059131352510688 + 0.00004160703673655449*I}
{4.000048712310884, -0.7059206312004528 + 0.0000767828303993103*I}
{4.000071292904347, -0.7059373932170812 + 0.00013257162213289528*I}
{4.000100930487503, -0.7059702481577435 + 0.0002162013396806681*I}
{4.000138956140858, -0.7060289903287696 + 0.0003353908161436086*I}
{4.000186813694302, -0.7061267877971168 + 0.0004975882749559245*I}
{4.0002460590160105, -0.706280312886015 + 0.0007090287914422275*I}
{4.000318359259431, -0.7065095239770397 + 0.000973739017895631*I}
{4.0004054920717, -0.7068370970388226 + 0.0012926465385869577*I}
{4.0005093447669795, -0.7072875850848657 + 0.0016629359850559998*I}
{4.0006319134684505, -0.7078864431772276 + 0.002077736524958669*I}
{4.000775302222831, -0.7086590743970516 + 0.002526146107606893*I}
{4.000941722091489, -0.7096300254326349 + 0.0029935257154221863*I}
{4.001133490222371, -0.7108224042569284 + 0.0034619544037993713*I}
{4.001353028907094, -0.71225753022997 + 0.003910730229156844*I}
{4.001602864627732, -0.7139547786279126 + 0.004316825472077694*I}
{4.001885627097907, -0.7159315562419607 + 0.0046552416595072015*I}
{4.0022040483029535, -0.718203341054157 + 0.0048992464805093835*I}
{4.002560961544007, -0.7207837298859645 + 0.005020502115073427*I}
{4.002959300490973, -0.723684455104976 + 0.004989110229446643*I}
{4.003402098249421, -0.7269153487431017 + 0.004773604547597155*I}
{4.0038924864465315, -0.7304842463666328 + 0.004340920788723006*I}
{4.00443369434127, -0.7343968327418567 + 0.003656369112291007*I}
