{4.0000000048799365, 0.9999999999999664}
{4.000000078074725, 0.999999999997572 + 2.935735136201697*^-10*I}
{4.000000395217447, 0.9999999999077711 + 5.014749495432345*^-9*I}
{4.000001248923828, 0.999999998772694 + 3.7541940983259986*^-8*I}
{4.0000030486336, 0.9999999908643888 + 1.7878112989448493*^-7*I}
{4.000006320389338, 0.9999999529302315 + 6.39199323588583*^-7*I}
{4.000011706553726, 0.9999998119281585 + 1.8739708499277645*^-6*I}
{4.000019965466433, 0.9999993764101555 + 4.747567497578013*^-6*I}
{4.000031971042059, 0.9999982077767603 + 0.000010748598096511053*I}
{4.000048712310884, 0.9999954008929223 + 0.000022246785435548567*I}
{4.000071292904347, 0.9999892385171861 + 0.0000427708748373982*I}
{4.000100930487503, 0.9999766827620545 + 0.0000772686451498774*I}
{4.000138956140858, 0.9999526720674963 + 0.0001322884983477532*I}
{4.000186813694302, 0.9999092069807223 + 0.0002159980626022853*I}
{4.0002460590160105, 0.99983423529613 + 0.0003379322810606493*I}
{4.000318359259431, 0.9997103887521038 + 0.0005083469765795501*I}
{4.0004054920717, 0.9995136793418291 + 0.0007370511698576524*I}
{4.0005093447669795, 0.9992123298246524 + 0.001031610973154563*I}
{4.0006319134684505, 0.9987659821421371 + 0.0013948678959359389*I}
{4.000775302222831, 0.9981255859929622 + 0.0018218005065468762*I}
{4.000941722091489, 0.9972343001906727 + 0.0022958807100802846*I}
{4.001133490222371, 0.996029721821781 + 0.002785226087952513*I}
{4.001353028907094, 0.994447674773985 + 0.003239008989754824*I}
{4.001602864627732, 0.9924276295635812 + 0.0035847221495241867*I}
{4.001885627097907, 0.9899195936649443 + 0.003726983003319402*I}
{4.0022040483029535, 0.9868920268494175 + 0.003548547363425034*I}
{4.002560961544007, 0.9833400396241266 + 0.00291406895333123*I}
{4.002959300490973, 0.9792928801842591 + 0.0016768744390455433*I}
{4.003402098249421, 0.9748195676469752 - 0.0003113595010718455*I}
{4.0038924864465315, 0.9700315403189282 - 0.0031885939612973074*I}
{4.00443369434127, 0.9650813886583401 - 0.00706910030868648*I}
{4.005029047964062, 0.9601571308172316 - 0.012030205939356962*I}
{4.005681969291232, 0.9554720229244742 - 0.01810070660806282*I}
{4.006395975459594, 0.9512505010183588 - 0.025252522465220056*I}
{4.00717467802652, 0.9477114300078457 - 0.033396917926934375*I}
{4.008021782280932, 0.9450502883344982 - 0.04238613176459968*I}
{4.00894108661061, 0.9434221642973805 - 0.05202063831242076*I}
{4.009936481931277, 0.94292743495498 - 0.06206157711838074*I}
{4.0110119511828906, 0.9436017380405373 - 0.072247250860383*I}
{4.012171568898606, 0.945411371014781 - 0.08231209486758401*I}
{4.013419500851852, 0.9482546324251635 - 0.09200623519304058*I}
{4.014760003786985, 0.9519689510544066 - 0.10111370868242042*I}
{4.016197425238942, 0.9563430216079827 - 0.10946761180254465*I}
{4.017736203447363, 0.9611326619966094 - 0.11696083485030405*I}
{4.0193808673705815, 0.9660787820269939 - 0.12355156006857287*I}
{4.021136036804924, 0.9709257318377491 - 0.12926328011147*I}
{4.023006422614737, 0.9754383761627324 - 0.1341796522441712*I}
{4.024996827078543, 0.9794164878880046 - 0.1384349801269168*I}
{4.027112144356737, 0.9827054245119782 - 0.14220146393064406*I}
{4.029357361086243, 0.9852024887026517 - 0.1456745572523125*I}
{4.031737557107532, 0.9868588238095766 - 0.14905781322799053*I}
{4.03425790632944, 0.9876771083345779 - 0.15254850756831376*I}
{4.036923677737223, 0.9877056527717641 - 0.1563251210828424*I}
{4.039740236549314, 0.9870297443239224 - 0.16053748415768598*I}
{4.042713045528288, 0.9857612200493158 - 0.16530006827879062*I}
{4.04584766645157, 0.984027279618051 - 0.17068859040597198*I}
{4.049149761747469, 0.9819594875087138 - 0.17673980456099128*I}
{4.05262509630221, 0.9796837803395794 - 0.18345411357685182*I}
{4.056279539443648, 0.9773121108808637 - 0.190800456386958*I}
{4.060119067107526, 0.9749361496475142 - 0.19872281820958695*I}
{4.064149764192138, 0.9726232497420035 - 0.20714767106425336*I}
{4.068377827107431, 0.9704146794282454 - 0.21599167312490972*I}
{4.072809566524719, 0.9683259540655363 - 0.22516902636429745*I}
{4.077451410333255, 0.966348964044555 - 0.23459799937899756*I}
{4.082309906810166, 0.9644555030819834 - 0.24420625207636576*I}
{4.087391728010344, 0.9626017522483445 - 0.25393473749220996*I}
{4.0927036733831645, 0.9607332665139501 - 0.26374009139578797*I}
{4.0982526736230565, 0.9587900368405902 - 0.27359554276570436*I}
{4.104045794761242, 0.9567112546201805 - 0.28349048052245757*I}
{4.110090242506189, 0.9544394783904354 - 0.29342888960205693*I}
{4.116393366840638, 0.951923986961396 - 0.3034269206232023*I}
{4.122962666883355, 0.9491231906123262 - 0.31350988236196004*I}
{4.129805796024092, 0.9460060561161487 - 0.32370894716667054*I}
{4.136930567340654, 0.9425525765866454 - 0.33405783985658666*I}
{4.144344959307283, 0.9387533795726027 - 0.344589744973232*I}
{4.152057121804065, 0.9346086140052225 - 0.3553346203457626*I}
{4.16007538243749, 0.9301262875336113 - 0.3663170516645787*I}
{4.168408253182765, 0.9253202407167727 - 0.3775547276889079*I}
{4.177064437359042, 0.920207944780903 - 0.38905756282795*I}
{4.1860528369492505, 0.9148082972876233 - 0.4008274463661159*I}
{4.19538256027682, 0.9091395677056762 - 0.41285855794054205*I}
{4.205062930052235, 0.9032176154186353 - 0.4251381585438223*I}
{4.215103491803007, 0.8970544690569136 - 0.43764774600437123*I}
{4.225514022701408, 0.8906573209811464 - 0.4503644535299776*I}
{4.236304540805039, 0.8840279567245777 - 0.4632625687955869*I}
{4.247485314726133, 0.8771626082653154 - 0.47631505803175944*I}
{4.2590668737463915, 0.8700521937026465 - 0.489494993099991*I}
{4.271060018394988, 0.862682885303613 - 0.5027767979023202*I}
{4.283475831508457, 0.8550369335163831 - 0.5161372518806553*I}
{4.296325689792119, 0.8470936665051246 - 0.5295562110876949*I}
{4.309621275903861, 0.8388305827371098 - 0.5430170297810788*I}
{4.323374591082214, 0.8302244575125721 - 0.5565066863566371*I}
{4.337597968341927, 0.821252392196598 - 0.570015635621467*I}
{4.352304086261532, 0.8118927462597014 - 0.5835374241395814*I}
{4.367505983388776, 0.8021259059555894 - 0.5970681161931434*I}
{4.383217073291287, 0.7919348584573151 - 0.6106055846124914*I}
{4.399451160281378, 0.781305555496954 - 0.6241487234219714*I}
{4.416222455845554, 0.7702270650845845 - 0.6376966382323176*I}
{4.433545595811024, 0.7586915229476868 - 0.6512478660665578*I}
{4.4514356582834145, 0.7466939063363717 - 0.6647996694442297*I}
{4.469908182391786, 0.7342316613746023 - 0.67834744075369*I}
{4.488979187879203, 0.7213042209806954 - 0.6918842429291934*I}
{4.508665195579278, 0.7079124534854989 - 0.7054005019192819*I}
{4.528983248821485, 0.6940580825543513 - 0.718883856036877*I}
{4.5499509358105135, 0.6797431171122192 - 0.7323191575911222*I}
{4.571586413027576, 0.664969326027204 - 0.7456886136878774*I}
{4.593908429704415, 0.6497377867464742 - 0.7589720461072652*I}
{4.6169363534237, 0.634048530364479 - 0.77214724496049*I}
{4.640690196902693, 0.6179002982142389 - 0.7851903875129514*I}
{4.66519064602043, 0.6012904174749405 - 0.7980764921429025*I}
{4.69045908915222, 0.5842147959148672 - 0.8107798777903478*I}
{4.7165176478790825, 0.5666680291169192 - 0.8232746012598096*I}
{4.743389209143773, 0.5486436076771056 - 0.8355348481255405*I}
{4.771097458929365, 0.5301342071613409 - 0.8475352574524664*I}
{4.799666917540904, 0.5111320402094551 - 0.8592511657649756*I}
{4.829122976575547, 0.4916292481641075 - 0.8706587613323195*I}
{4.859491937671779, 0.47161830897606166 - 0.8817351455642766*I}
{4.890801053133806, 0.4510924388258957 - 0.8924583038163338*I}
{4.92307856853316, 0.4300459667748749 - 0.9028069929173757*I}
{4.956353767395754, 0.40847466463417453 - 0.9127605570272666*I}
{4.990657018089409, 0.38637601790473214 - 0.9222986868315546*I}
{5.026019823033938, 0.36374942784858866 - 0.9314011394671575*I}
{5.062474870363548, 0.3405963392546279 - 0.940047437885623*I}
{5.100056088179427, 0.31692029300667524 - 0.9482165685954669*I}
{5.138798701539092, 0.2927269069125645 - 0.9558866959314001*I}
{5.178739292338363, 0.2680237921947808 - 0.9630349092727571*I}
{5.219915862251736, 0.2428204163939992 - 0.9696370171132205*I}
{5.262367898907573, 0.2171279260518019 - 0.9756673987378485*I}
{5.306136445485848, 0.19095894431639207 - 0.9810989206827812*I}
{5.351264173938383, 0.16432735949886154 - 0.9859029213417614*I}
{5.397795462044484, 0.13724812058700994 - 0.9900492632486125*I}
{5.4457764745288335, 0.10973705483283652 - 0.9935064489062094*I}
{5.495255248483457, 0.08181072084392314 - 0.9962417927350061*I}
{5.546281783351545, 0.05348630823985602 - 0.9982216389391927*I}
{5.598908135748106, 0.024781592024903893 - 0.9994116129674128*I}
{5.653188519410865, -0.004285053457077023 - 0.9997768928737446*I}
{5.709179410594539, -0.03369457959934852 - 0.9992824863204217*I}
{5.766939659242906, -0.06342712974138306 - 0.9978934992226036*I}
{5.826530606295876, -0.09346185191982304 - 0.9955753830921573*I}
{5.88801620751325, -0.12377666652655345 - 0.9922941499267196*I}
{5.951463164223291, -0.1543479996861178 - 0.9880165459103611*I}
{6.0169410614325045, -0.18515049497332625 - 0.9827101781089801*I}
{6.084522513763596, -0.21615671716525325 - 0.9763435915972005*I}
{6.154283319721427, -0.2473368620007337 - 0.968886297865612*I}
{6.226302624822175, -0.27865848538706617 - 0.9603087587390858*I}
{6.3006630941590815, -0.3100862641731129 - 0.9505823331990269*I}
{6.377451095019287, -0.3415817985685011 - 0.9396791972635531*I}
{6.456756890210663, -0.3731034636391844 - 0.9275722492764058*I}
{6.538674842805442, -0.40460631419592913 - 0.9142350144514306*I}
{6.623303633059188, -0.43604204399065966 - 0.899641563213437*I}
{6.71074648831955, -0.4673589966449641 - 0.8837664577088848*I}
{6.801111426799643, -0.49850222236738834 - 0.866584739819305*I}
{6.894511516156303, -0.5294135714854995 - 0.8480719721352877*I}
{6.991065147884113, -0.560031813329436 - 0.8282043407293229*I}
{7.090896328612731, -0.5902927672382041 - 0.8069588253411822*I}
{7.19413498947795, -0.6201294315667882 - 0.7843134389440242*I}
{7.300917314826844, -0.6494720966545271 - 0.7602475348140031*I}
{7.411386091614829, -0.6782484288217242 - 0.7347421754282698*I}
{7.525691080958282, -0.7063835145785547 - 0.7077805540264439*I}
{7.643989413421201, -0.733799857278019 - 0.6793484567473546*I}
{7.766446009739145, -0.7604173222758591 - 0.6494347511355228*I}
{7.893234028819334, -0.7861530310642527 - 0.6180318857033621*I}
{8.02453534500327, -0.8109212095563414 - 0.5851363852844259*I}
{8.160541056738749, -0.8346330004059944 - 0.5507493281996017*I}
{8.301452028982906, -0.857196253616681 - 0.5148767937785242*I}
{8.447479471848409, -0.8785153133856286 - 0.47753027243741536*I}
{8.598845558212473, -0.8984908218253463 - 0.43872703512112327*I}
{8.755784083234927, -0.9170195616314311 - 0.39849046418738054*I}
{8.91854116897881, -0.93399435972399 - 0.3568503533780694*I}
{9.087376017597062, -0.9493040722790984 - 0.3138431899529059*I}
{9.262561716844106, -0.9628336684052735 - 0.2695124368825692*I}
{9.44438610199409, -0.974464425161465 - 0.22390883673036835*I}
{9.633152678601, -0.9840742409520549 - 0.1770907610440221*I}
