{4.0000000048799365, -0.999999999999848}
{4.000000078074725, -0.9999999816869684 - 4.019411913124337*^-9*I}
{4.000000395217447, -0.9999999020506947 - 4.577573813162956*^-8*I}
{4.000001248923828, -0.9999996853458685 - 2.571242592276201*^-7*I}
{4.0000030486336, -0.999999217356869 - 9.804112594413574*^-7*I}
{4.000006320389338, -0.9999983278544637 - 2.9255327602162666*^-6*I}
{4.000011706553726, -0.9999967547324089 - 7.369998234408337*^-6*I}
{4.000019965466433, -0.9999940800247068 - 0.000016399702096182303*I}
{4.000031971042059, -0.9999896261155725 - 0.00003318640684227084*I}
{4.000048712310884, -0.9999822988572649 - 0.000062295675851353*I}
{4.000071292904347, -0.9999703631616483 - 0.00011001603133975548*I}
{4.000100930487503, -0.9999511361286235 - 0.00018469642594458715*I}
{4.000138956140858, -0.9999205831587 - 0.0002970747321914906*I}
{4.000186813694302, -0.9998728040421349 - 0.0004605749739548579*I}
{4.0002460590160105, -0.9997993990162198 - 0.0006915456429932434*I}
{4.000318359259431, -0.999688709523444 - 0.0010094059694929487*I}
{4.0004054920717, -0.9995249351353546 - 0.0014366618834429526*I}
{4.0005093447669795, -0.9992871369958229 - 0.0019987491826127047*I}
{4.0006319134684505, -0.9989481492126608 - 0.002723658809050892*I}
{4.000775302222831, -0.9984734327226924 - 0.0036412989275205316*I}
{4.000941722091489, -0.9978199208535387 - 0.004782551548056911*I}
{4.001133490222371, -0.9969349213830832 - 0.0061779885719873105*I}
{4.001353028907094, -0.9957551552986613 - 0.007856224075315317*I}
{4.001602864627732, -0.9942060262940738 - 0.009841896838343796*I}
{4.001885627097907, -0.9922012256390497 - 0.012153299665594555*I}
{4.0022040483029535, -0.98964278255237 - 0.014799699477356841*I}
{4.002560961544007, -0.9864216687190986 - 0.0177784234264894*I}
{4.002959300490973, -0.982419055413268 - 0.021071819643185*I}
{4.003402098249421, -0.9775083015585122 - 0.024644234198958274*I}
{4.0038924864465315, -0.9715577204244236 - 0.028439175499946727*I}
{4.00443369434127, -0.9644341319065263 - 0.032376860200827445*I}
{4.005029047964062, -0.9560071579832141 - 0.03635234746208067*I}
{4.005681969291232, -0.9461541636756484 - 0.040234467890647135*I}
{4.006395975459594, -0.9347656884451427 - 0.043865737517753106*I}
{4.00717467802652, -0.9217511580853501 - 0.047063414566950026*I}
{4.008021782280932, -0.9070446198902962 - 0.04962180793305259*I}
{4.00894108661061, -0.890610209219123 - 0.05131588327016002*I}
{4.009936481931277, -0.8724470379012713 - 0.051906139044429554*I}
{4.0110119511828906, -0.8525931973951711 - 0.051144645900549145*I}
{4.012171568898606, -0.8311285937381376 - 0.04878206422123948*I}
{4.013419500851852, -0.8081763766842401 - 0.04457538318492196*I}
{4.014760003786985, -0.7839027896187627 - 0.03829606600184257*I}
{4.016197425238942, -0.7585153456665022 - 0.029738245437940455*I}
{4.017736203447363, -0.7322593232876691 - 0.018726594832732864*I}
{4.0193808673705815, -0.705412665159191 - 0.005123504340461187*I}
{4.021136036804924, -0.6782794506630704 + 0.011164780172992154*I}
{4.023006422614737, -0.6511821886935942 + 0.030183349430791546*I}
{4.024996827078543, -0.6244532386118816 + 0.05192538218096652*I}
{4.027112144356737, -0.5984257093094514 + 0.07633060559751711*I}
{4.029357361086243, -0.5734242074483212 + 0.10328552986175711*I}
{4.031737557107532, -0.5497558056938858 + 0.1326254368258797*I}
{4.03425790632944, -0.5277015814092122 + 0.16413802208317674*I}
{4.036923677737223, -0.5075090384261933 + 0.19756851857289495*I}
{4.039740236549314, -0.48938567272039707 + 0.2326260716031189*I}
{4.042713045528288, -0.4734938812502803 + 0.26899109222490236*I}
{4.04584766645157, -0.4599473462357218 + 0.30632328932457775*I}
{4.049149761747469, -0.4488089589571954 + 0.3442700705395158*I}
{4.05262509630221, -0.4400902815401102 + 0.3824750070645802*I}
{4.056279539443648, -0.43375248530595534 + 0.4205860757386514*I}
{4.060119067107526, -0.42970865253378654 + 0.45826342107956025*I}
{4.064149764192138, -0.42782728650502966 + 0.4951864174690594*I}
{4.068377827107431, -0.42793684335899623 + 0.5310598546945268*I}
{4.072809566524719, -0.4298310787306256 + 0.5656191158528313*I}
{4.077451410333255, -0.43327499195406394 + 0.5986342627830789*I}
{4.082309906810166, -0.43801114991242307 + 0.6299129886334572*I}
{4.087391728010344, -0.44376618018062824 + 0.6593024382007737*I}
{4.0927036733831645, -0.4502572375234555 + 0.6866899330508348*I}
{4.0982526736230565, -0.45719826755953685 + 0.7120026692893282*I}
{4.104045794761242, -0.464305914970268 + 0.7352064807448049*I}
{4.110090242506189, -0.4713049495828755 + 0.7563037791218464*I}
{4.116393366840638, -0.477933110684343 + 0.7753307955372736*I}
{4.122962666883355, -0.4839452968915774 + 0.7923542551393694*I}
{4.129805796024092, -0.4891170548666819 + 0.8074676187654739*I}
{4.136930567340654, -0.49324734437389006 + 0.8207870234604276*I}
{4.144344959307283, -0.49616057906719274 + 0.8324470478601427*I}
{4.152057121804065, -0.4977079615939273 + 0.8425964196626727*I}
{4.16007538243749, -0.4977681478785786 + 0.8513937713709845*I}
{4.168408253182765, -0.4962472887300368 + 0.8590035378651422*I}
{4.177064437359042, -0.4930785072270297 + 0.8655920757571908*I}
{4.1860528369492505, -0.48822087780494117 + 0.8713240704406607*I}
{4.19538256027682, -0.48165797778738717 + 0.8763592827335511*I}
{4.205062930052235, -0.4733960845224156 + 0.8808496734163649*I}
{4.215103491803007, -0.4634620915729444 + 0.8849369310964809*I}
{4.225514022701408, -0.451901215868024 + 0.8887504169258323*I}
{4.236304540805039, -0.4387745646441347 + 0.8924055289331282*I}
{4.247485314726133, -0.4241566266867845 + 0.896002479217885*I}
{4.2590668737463915, -0.40813274710154435 + 0.8996254690526586*I}
{4.271060018394988, -0.39079663886059096 + 0.9033422400692314*I}
{4.283475831508457, -0.3722479779230962 + 0.9072039741446504*I}
{4.296325689792119, -0.3525901220272801 + 0.9112455103049018*I}
{4.309621275903861, -0.3319279864840255 + 0.9154858438556783*I}
{4.323374591082214, -0.3103661036254099 + 0.9199288709420502*I}
{4.337597968341927, -0.28800688610915803 + 0.9245643407309229*I}
