{4.0000000048799365, 1.}
{4.000000078074725, 1.}
{4.000000395217447, 1.}
{4.000001248923828, 0.9999999999999983}
{4.0000030486336, 0.9999999999999762}
{4.000006320389338, 0.9999999999997886}
{4.000011706553726, 0.9999999999986579}
{4.000019965466433, 0.9999999999933503}
{4.000031971042059, 0.9999999999727457 + 2.3503566710696413*^-10*I}
{4.000048712310884, 0.9999999999038449 + 6.703668930186817*^-10*I}
{4.000071292904347, 0.9999999996995996 + 1.7262186457418513*^-9*I}
{4.000100930487503, 0.9999999991514663 + 4.082631025007221*^-9*I}
{4.000138956140858, 0.9999999977984743 + 8.983722628446118*^-9*I}
{4.000186813694302, 0.9999999946891946 + 1.8576002592408114*^-8*I}
{4.0002460590160105, 0.9999999879731564 + 3.637368816725739*^-8*I}
{4.000318359259431, 0.999999974234617 + 6.78596475033638*^-8*I}
{4.0004054920717, 0.9999999474561336 + 1.2120793209852497*^-7*I}
{4.0005093447669795, 0.9999998974757225 + 2.0807704752239452*^-7*I}
{4.0006319134684505, 0.9999998077852221 + 3.4436978423975264*^-7*I}
{4.000775302222831, 0.9999996525165142 + 5.507850763015848*^-7*I}
{4.000941722091489, 0.9999993924858737 + 8.529025103244476*^-7*I}
{4.001133490222371, 0.9999989702248608 + 1.2804475892241247*^-6*I}
{4.001353028907094, 0.9999983040276271 + 1.865297702294282*^-6*I}
{4.001602864627732, 0.9999972811943452 + 2.637722460642376*^-6*I}
{4.001885627097907, 0.9999957508472395 + 3.620329684840862*^-6*I}
{4.0022040483029535, 0.9999935169284733 + 4.819234134114907*^-6*I}
{4.002560961544007, 0.9999903322356157 + 6.212102532635416*^-6*I}
{4.002959300490973, 0.9999858945765013 + 7.732971030572373*^-6*I}
{4.003402098249421, 0.9999798462873309 + 9.254082516302207*^-6*I}
{4.0038924864465315, 0.9999717784076073 + 0.000010565435684844931*I}
{4.00443369434127, 0.9999612406978957 + 0.000011353238818884894*I}
{4.005029047964062, 0.9999477583890614 + 0.0000111789614509799*I}
{4.005681969291232, 0.9999308560543176 + 9.461103106545886*^-6*I}
{4.006395975459594, 0.999910088317556 + 5.462070148698242*^-6*I}
{4.00717467802652, 0.9998850763052385 - 1.717404714240803*^-6*I}
{4.008021782280932, 0.9998555478972535 - 0.00001313410460140726*I}
{4.00894108661061, 0.9998213790389051 - 0.000029986779706333787*I}
{4.009936481931277, 0.9997826327539245 - 0.00005358838307899915*I}
{4.0110119511828906, 0.9997395921504367 - 0.00008532631742589432*I}
{4.012171568898606, 0.9996927837158105 - 0.00012661209352193945*I}
{4.013419500851852, 0.9996429875903975 - 0.00017882297215703023*I}
{4.014760003786985, 0.9995912322849632 - 0.0002432391948000722*I}
{4.016197425238942, 0.9995387724044531 - 0.00032098117719700335*I}
{4.017736203447363, 0.9994870492621544 - 0.00041295144526040005*I}
{4.0193808673705815, 0.9994376356845635 - 0.0005197860740621152*I}
{4.021136036804924, 0.9993921676768269 - 0.0006418199360428998*I}
{4.023006422614737, 0.999352266804621 - 0.0007790692093137119*I}
{4.024996827078543, 0.9993194580347761 - 0.0009312334192181945*I}
{4.027112144356737, 0.9992950882810047 - 0.0010977178960555152*I}
{4.029357361086243, 0.9992802509806891 - 0.0012776760569961276*I}
{4.031737557107532, 0.9992757216845017 - 0.0014700694920426387*I}
{4.03425790632944, 0.9992819089131715 - 0.0016737425732033314*I}
{4.036923677737223, 0.9992988234981737 - 0.0018875073119178525*I}
{4.039740236549314, 0.999326068371733 - 0.0021102335317339637*I}
{4.042713045528288, 0.9993628494144096 - 0.002340939137387584*I}
{4.04584766645157, 0.9994080066148711 - 0.0025788753503272668*I}
{4.049149761747469, 0.9994600635467713 - 0.0028236022164019963*I}
{4.05262509630221, 0.999517292106174 - 0.003075050420961999*I}
{4.056279539443648, 0.9995777886423606 - 0.003333566399099041*I}
{4.060119067107526, 0.9996395570936256 - 0.0035999388229402034*I}
{4.064149764192138, 0.9997005945217767 - 0.003875405699724316*I}
{4.068377827107431, 0.9997589745157298 - 0.004161642443595227*I}
{4.072809566524719, 0.9998129242775937 - 0.004460732319715865*I}
{4.077451410333255, 0.9998608917705702 - 0.004775121543825535*I}
{4.082309906810166, 0.9999016000431751 - 0.005107562011869627*I}
{4.087391728010344, 0.9999340866896206 - 0.005461045107682676*I}
{4.0927036733831645, 0.9999577273018433 - 0.005838730283122184*I}
{4.0982526736230565, 0.9999722426579344 - 0.006243872130683256*I}
{4.104045794761242, 0.9999776902244442 - 0.0066797494923220525*I}
{4.110090242506189, 0.9999744412847296 - 0.007149599798774183*I}
{4.116393366840638, 0.9999631456110057 - 0.007656561346808708*I}
{4.122962666883355, 0.9999446860536495 - 0.008203625637271594*I}
{4.129805796024092, 0.9999201257178835 - 0.0087936012551991*I}
{4.136930567340654, 0.9998906505354149 - 0.009429090114071035*I}
{4.144344959307283, 0.9998575100257139 - 0.010112476245306784*I}
{4.152057121804065, 0.9998219588942548 - 0.010845926722227252*I}
{4.16007538243749, 0.999785201854343 - 0.011631403789660882*I}
{4.168408253182765, 0.9997483437096938 - 0.012470686844247826*I}
{4.177064437359042, 0.9997123463230592 - 0.013365402587601332*I}
{4.1860528369492505, 0.9996779936483163 - 0.01431706145961947*I}
{4.19538256027682, 0.9996458655447211 - 0.015327098351276805*I}
{4.205062930052235, 0.9996163206452631 - 0.016396915588923658*I}
{4.215103491803007, 0.9995894881358043 - 0.017527926265089335*I}
{4.225514022701408, 0.9995652679337153 - 0.018721596150526435*I}
{4.236304540805039, 0.9995433384457637 - 0.019979482643190674*I}
{4.247485314726133, 0.9995231708426657 - 0.02130326947542116*I}
{4.2590668737463915, 0.9995040486156264 - 0.022694796194035177*I}
{4.271060018394988, 0.9994850910784079 - 0.02415608173331192*I}
{4.283475831508457, 0.9994652794438296 - 0.025689341703166602*I}
{4.296325689792119, 0.9994434841303415 - 0.02729699930129187*I}
{4.309621275903861, 0.9994184920346094 - 0.028981690017929433*I}
{4.323374591082214, 0.9993890326306328 - 0.030746260526878413*I}
{4.337597968341927, 0.9993538019146424 - 0.032593762340454926*I}
{4.352304086261532, 0.9993114833974418 - 0.03452744094591313*I}
{4.367505983388776, 0.999260765541647 - 0.036550721235119696*I}
{4.383217073291287, 0.9992003552407281 - 0.038667190088897886*I}
{4.399451160281378, 0.9991289871310325 - 0.04088057698506293*I}
{4.416222455845554, 0.9990454287094378 - 0.04319473346886617*I}
{4.433545595811024, 0.9989484813916366 - 0.04561361226159827*I}
{4.4514356582834145, 0.9988369777844606 - 0.04814124669352*I}
{4.469908182391786, 0.9987097755567454 - 0.05078173103761387*I}
