{4.0000000048799365, -0.9163799512065132}
{4.000000078074725, -0.9163799336728853}
{4.000000395217447, -0.9163798577021645}
{4.000001248923828, -0.9163796531995176}
{4.0000030486336, -0.9163792220910941 + 1.8525901267666245*^-10*I}
{4.000006320389338, -0.9163784384126641 + 1.1451842148306129*^-9*I}
{4.000011706553726, -0.9163771485428399 + 5.3365931410608596*^-9*I}
{4.000019965466433, -0.9163751718797435 + 2.0212737091563735*^-8*I}
{4.000031971042059, -0.9163723027047942 + 6.530968106394681*^-8*I}
{4.000048712310884, -0.9163683148406453 + 1.860420984122127*^-7*I}
{4.000071292904347, -0.9163629722152254 + 4.782494220647285*^-7*I}
{4.000100930487503, -0.9163560508439973 + 1.1285455114498189*^-6*I}
{4.000138956140858, -0.9163473812803525 + 2.476076684233123*^-6*I}
{4.000186813694302, -0.9163369254198778 + 5.1007844617737246*^-6*I}
{4.0002460590160105, -0.9163249076521399 + 9.940907923075487*^-6*I}
{4.000318359259431, -0.9163120273858852 + 0.000018437266713110114*I}
{4.0004054920717, -0.9162997871056406 + 0.00003269276536610535*I}
{4.0005093447669795, -0.9162909759006329 + 0.00005562156506136913*I}
{4.0006319134684505, -0.916290350670355 + 0.00009104286500406931*I}
{4.000775302222831, -0.9163055530774775 + 0.000143649366509699*I}
{4.000941722091489, -0.9163482863983685 + 0.00021875161559393774*I}
{4.001133490222371, -0.9164357492517521 + 0.00032166954753748753*I}
{4.001353028907094, -0.9165922799505178 + 0.00045661666980443617*I}
{4.001602864627732, -0.9168511047239053 + 0.0006249073863247719*I}
{4.001885627097907, -0.9172560068398607 + 0.0008223225077411353*I}
{4.0022040483029535, -0.91786264705578 + 0.0010355010630023627*I}
{4.002560961544007, -0.918739178656583 + 0.0012372960812287522*I}
{4.002959300490973, -0.9199657268807169 + 0.0013811427809741065*I}
{4.003402098249421, -0.9216322605024277 + 0.0013946388052478449*I}
{4.0038924864465315, -0.9238343917031449 + 0.0011727195093721213*I}
{4.00443369434127, -0.9266667161188056 + 0.0005710100372147306*I}
{4.005029047964062, -0.930213459237122 - 0.0005998749342984719*I}
{4.005681969291232, -0.9345364296302203 - 0.0025781642087643036*I}
{4.006395975459594, -0.9396605828245426 - 0.0056519008133116225*I}
{4.00717467802652, -0.9455578473433508 - 0.010156082611609921*I}
{4.008021782280932, -0.9521302197853707 - 0.016465154934659373*I}
{4.00894108661061, -0.9591934535325822 - 0.02498031618098593*I}
{4.009936481931277, -0.966462898216784 - 0.036111493379059306*I}
{4.0110119511828906, -0.9735431515685792 - 0.05025432832065586*I}
{4.012171568898606, -0.9799231306773077 - 0.06776304074491363*I}
{4.013419500851852, -0.9849779424228003 - 0.08892054742669954*I}
{4.014760003786985, -0.9879785399686785 - 0.11390765589895901*I}
{4.016197425238942, -0.9881096215712479 - 0.14277346461029866*I}
{4.017736203447363, -0.9844956051937324 - 0.17540924534965052*I}
{4.0193808673705815, -0.9762338554294909 - 0.2115280342281002*I}
{4.021136036804924, -0.9624337110783698 - 0.2506519106526466*I}
{4.023006422614737, -0.9422593229934065 - 0.2921085168165323*I}
{4.024996827078543, -0.9149739137655561 - 0.33503779902330566*I}
{4.027112144356737, -0.8799828499749959 - 0.37840928626668385*I}
{4.029357361086243, -0.8368728927133001 - 0.42104951839448335*I}
{4.031737557107532, -0.7854451626532619 - 0.4616785548640121*I}
{4.03425790632944, -0.7257397043454354 - 0.4989538900198647*I}
{4.036923677737223, -0.6580500283598084 - 0.5315196170536145*I}
