{4.0000000048799365, -0.1857224005299914}
{4.000000078074725, -0.18572240052909914 - 4.954873935573665*^-10*I}
{4.000000395217447, -0.18572240050704228 - 5.643083907047621*^-9*I}
{4.000001248923828, -0.18572240030079035 - 3.169961384094531*^-8*I}
{4.0000030486336, -0.18572239916433253 - 1.208876571174113*^-7*I}
{4.000006320389338, -0.18572239466068527 - 3.6082175987658656*^-7*I}
{4.000011706553726, -0.18572238039728187 - 9.093749017816264*^-7*I}
{4.000019965466433, -0.18572234198112755 - 2.0248813175512115*^-6*I}
{4.000031971042059, -0.18572225044053453 - 4.101499060387736*^-6*I}
{4.000048712310884, -0.1857220522386818 - 7.70946737847838*^-6*I}
{4.000071292904347, -0.18572165489441816 - 0.000013639878932016538*I}
{4.000100930487503, -0.18572090713243528 - 0.000022953442377407708*I}
{4.000138956140858, -0.18571957241408216 - 0.00003703253505874392*I}
{4.000186813694302, -0.18571729465870032 - 0.00005763563785095456*I}
{4.0002460590160105, -0.18571355496148573 - 0.00008695300552688703*I}
{4.000318359259431, -0.18570761815646175 - 0.00012766215924516167*I}
{4.0004054920717, -0.18569846817165891 - 0.00018298149808981378*I}
{4.0005093447669795, -0.18568473128765273 - 0.00025672002197307434*I}
{4.0006319134684505, -0.1856645866493313 - 0.00035332084962961537*I}
{4.000775302222831, -0.18563566370202936 - 0.00047789591715543747*I}
{4.000941722091489, -0.18559492663269161 - 0.000636248972195172*I}
{4.001133490222371, -0.1855385463970187 - 0.0008348837572636281*I}
{4.001353028907094, -0.18546176150276822 - 0.0010809941263466658*I}
{4.001602864627732, -0.1853587293902161 - 0.0013824327873536402*I}
{4.001885627097907, -0.18522237098938646 - 0.0017476554354394697*I}
{4.0022040483029535, -0.1850442118188279 - 0.002185637264098141*I}
{4.002560961544007, -0.18481422379341383 - 0.002705759234862424*I}
{4.002959300490973, -0.18452067269203662 - 0.0033176620699373973*I}
{4.003402098249421, -0.18414997695620694 - 0.004031066715075828*I}
