{3.`32., 0.07081489848272866}
{3.5`32., 1.2629353915038637}
{4.`32., 2.6613189423940233}
{4.5`32., 3.749133593487521}
{5.`32., 4.33219944192162}
{5.5`32., 4.379801599085505}
{6.`32., 4.101993840543116}
{6.5`32., 3.5172281137557952}
{7.`32., 2.8064012351502186}
{7.5`32., 8.22316381384599}
{8.`32., 14.669164901795233}
{8.5`32., 21.168120583363574}
{9.`32., 26.331744449124276}
{9.5`32., 26.311229593918377}
{10.`32., 29.210978859145147}
