{3.`32., 0.07091753605063382}
{3.5`32., 1.2629367247663599}
{4.`32., 2.661322612857817}
{4.5`32., 3.7491836596649977}
{5.`32., 4.3327336791631685}
{5.5`32., 4.392695378751436}
{6.`32., 4.118028627000402}
{6.5`32., 3.5559832446275763}
{7.`32., 2.860256304080205}
{7.5`32., 8.474990414550005}
{8.`32., 15.358989990214729}
{8.5`32., 22.48814076530854}
{9.`32., 28.37870754740239}
{9.5`32., 30.038825788386383}
{10.`32., 35.11081024087242}
