{3.`32., -5.662150334389963*^-11}
{3.5`32., -6.24038508798886*^-11}
{4.`32., -2.5369663766264743*^-11}
{4.5`32., -3.7644704106592794*^-11}
{5.`32., -5.2369177565773734*^-11}
{5.5`32., 0.15115625215778897}
{6.`32., 0.3780417342594209}
{6.5`32., 0.6442093581168742}
{7.`32., 0.4425618235683529}
{7.5`32., 0.22373840635403897}
{8.`32., 0.11452981328827268}
{8.5`32., 0.05372305039565926}
{9.`32., 0.023143972837192387}
{9.5`32., 0.15002885245670336}
{10.`32., 0.23598263961380492}
