{3.`32., 0.8198414887080463}
{3.5`32., 0.8711879183976572}
{4.`32., 0.7566295507186418}
{4.5`32., 0.6015440564334784}
{5.`32., 0.4373099383179924}
{5.5`32., 0.30080892952034793}
{6.`32., 0.2193574292890042}
{6.5`32., 0.17126688938168724}
{7.`32., 0.1387675059533044}
{7.5`32., 0.6426324891235259}
{8.`32., 1.3535832242018762}
{8.5`32., 2.189576094046368}
{9.`32., 2.9735232871997423}
{9.5`32., 3.2612969513158716}
{10.`32., 4.167963607139948}
