{3.`32., -3.576741270196297*^-11}
{3.5`32., -6.579820683974432*^-11}
{4.`32., -3.9515726400237716*^-11}
{4.5`32., -3.619782930535039*^-11}
{5.`32., -4.1774420234013377*^-11}
{5.5`32., 0.1510441027448589}
{6.`32., 0.37815168619527645}
{6.5`32., 0.6459517833916512}
{7.`32., 0.4678296690366951}
{7.5`32., 0.2507477671680177}
{8.`32., 0.12381287238209922}
{8.5`32., 0.056474052031177606}
{9.`32., 0.025857300838790946}
{9.5`32., 0.1514791261871886}
{10.`32., 0.24414736465694942}
