{3.`32., 0.07018301400034431}
{3.5`32., 1.2629285834544304}
{4.`32., 2.6613112016572713}
{4.5`32., 3.7490332406642626}
{5.`32., 4.331531456312669}
{5.5`32., 4.342947779367589}
{6.`32., 4.076747916204702}
{6.5`32., 3.4843431791982025}
{7.`32., 2.683849743417936}
{7.5`32., 7.985537016919748}
{8.`32., 14.215696646111635}
{8.5`32., 20.35887361435213}
{9.`32., 23.45046957260469}
{9.5`32., 23.967952477319468}
{10.`32., 15.566560836923873}
