{3.`32., 5.825135130092935}
{3.5`32., 6.761121800319693}
{4.`32., 6.710218200149119}
{4.5`32., 5.930562078042313}
{5.`32., 4.880063327905035}
{5.5`32., 8.858074630288035}
{6.`32., 12.532463129290122}
{6.5`32., 14.850862148901145}
{7.`32., 11.147704100249708}
{7.5`32., 6.958586673419557}
{8.`32., 4.2505434357312835}
{8.5`32., 2.580443234904154}
{9.`32., 1.0392386798587545}
{9.5`32., 0.7952979054826244}
{10.`32., 0.6226374758608719}
