{3.`32., 5.733076625892311}
{3.5`32., 6.639410931929127}
{4.`32., 6.520030037200402}
{4.5`32., 5.739662797421117}
{5.`32., 4.687851075928911}
{5.5`32., 8.47809939982153}
{6.`32., 11.928645751274436}
{6.5`32., 13.888696694642247}
{7.`32., 9.282405383631541}
{7.5`32., 5.721858177659475}
{8.`32., 3.3420002101514004}
{8.5`32., 1.8892307301010234}
{9.`32., 1.0055533647341297}
{9.5`32., 0.6264791671642428}
{10.`32., 0.5094079547648422}
