{3.`32., -6.374096953217844*^-11}
{3.5`32., -2.479800697454796*^-11}
{4.`32., -6.169531095667598*^-11}
{4.5`32., -4.1852218179585955*^-11}
{5.`32., -3.3864926960145444*^-11}
{5.5`32., 0.15074638004493346}
{6.`32., 0.37503329308950445}
{6.5`32., 0.5296993287916846}
{7.`32., 0.2677453241462845}
{7.5`32., 0.12050866980389664}
{8.`32., 0.056404832927651194}
{8.5`32., 0.02709145544260398}
{9.`32., 0.012309715902205476}
{9.5`32., 0.1425017491504466}
{10.`32., 0.18726569842370916}
