{8.3691078195474020163`3., 0, 7.9700389089862785472`3.7253691825307436, -0.5469489083173416644`3.}
{8.369773605054030341`3., 2.`32., 7.9700784687014426612`3.725371338169325, -0.3997048728498032166`3.}
{41.1776420395445512668`3., 2.`32., -0.6062413003455036267`2.606554260407751, -1.9282128353123875186`3.}
{43.9906748031326486625`3., 2.`32., 8.7997540471334585087`3.7683792747461378, -0.6278899218813422944`3.}
{8.5757851246228788966`3., 4.`32., 7.9822364986460574025`3.726033331911166, -0.4618176083953909883`3.}
{13.9768170026207467771`3., 4.`32., 8.2264650512961248428`3.7391219979656194, -0.1234170358847519328`3.}
{35.2950026513393098071`3., 4.`32., 8.6778390372724589881`3.762320331209431, -1.0048307034551744454`3.}
{58.824529400701479176`3., 4.`32., -1.3441480730401211756`2.9523558547231565, -3.1709880793892302187`3.}
{35.2949847122460838023`3., 4.`32., 8.012795824983392339`3.7276928175162825, -1.0046820118012296241`3.}
{0.0009999901070869149`3., 6.`32., -5.4868186298581068176`3.5632293455082404, -0.3091271279529028693`3.}
{5.5091977571421022475`3., 6.`32., -1.9695023269566572538`3.118265239206433, -0.5730209769914065276`3.}
{8.36252839481483079`3., 6.`32., 7.9696456224390920647`3.7253477514695525, -0.3955670141123464045`3.}
{70.7522335448859962526`3., 6.`32., 0.9485222586588515986`2.8009562677338806, -2.4020165736190079997`3.}
{70.5892358739436502901`3., 6.`32., -1.8407606919217043837`3.088906072667612, -3.7466561484473999144`3.}
{25.5837671120474823283`3., 6.`32., 8.5287441518301890257`3.754793827436151, -0.3349707335602586933`3.}
{0.00099999006855733`3., 8.`32., -5.5865695132108613657`3.5710539479693986, -0.4110452780557238284`3.}
{5.1152883251843981327`3., 8.`32., -2.3421764995279709127`3.193528360067862, -2.2276647248512695398`3.}
{73.5702527382721740423`3., 8.`32., -2.1812994760499750643`3.162624035989948, -2.0516900915299718378`3.}
{36.7392382904122243303`3., 8.`32., 8.7096877428972746742`3.763911326036073, -0.3515255559033501065`3.}
{0.0009999900760136887`3., 10.`32., -5.5825658536168011553`3.5707425957856374, -0.3841688568983270824`3.}
{6.2445693487334290595`3., 10.`32., -2.465572989869841547`3.2158266046877686, -0.8640214961398368088`3.}
{48.8981392662838132424`3., 10.`32., 8.8526346086745212133`3.770981280086425, -0.294105813671567573`3.}
{76.755260110892734815`3., 10.`32., -2.3742445937244491429`3.199434198710736, -2.3695182920940460747`3.}
