{8.3425415916070946309`3., 0, 7.9684492091769046768`3.725282549739445, -0.3817189347949258571`3.}
{7.0879172562654844114`3., 1.`32., 0.5903682114469908813`2.5950317056725223, -0.2819214259020190183`3.}
{23.5304678749403244353`3., 1.`32., 7.7793833505347937672`3.7148539140170556, -0.3857887077193559722`3.}
{76.4715355098526572419`3., 1.`32., -1.5494301158882045623`3.014080733931005, -2.469460255339128274`3.}
{23.5304798887691219988`3., 1.`32., 8.4743734642312827318`3.7520163403167306, -0.3859372612649847878`3.}
{23.5324555664587755643`3., 1.`32., 8.4744158177171318701`3.7520185108417032, -0.3859319544980981953`3.}
{8.3695103109251967055`3., 2.`32., 7.9700628767583984521`3.725370488553918, -0.3980458074306308935`3.}
{0.001866492843572245`3., 3.`32., -5.6070271262540677379`3.572641398122527, -0.7873171356854149483`3.}
{0.0018664841472508294`3., 3.`32., -5.6070345201701239509`3.572641970820814, -0.7873192737385680262`3.}
{0.0009999901097742874`3., 4.`32., -5.5567528672501218386`3.568729823211754, -0.3066035858502714206`3.}
{0.0015055435334212191`3., 4.`32., -6.1199263512142842856`3.6106549367085585, -1.1758230313320872096`3.}
{0.0010061900051336885`3., 4.`32., -6.3214173151586528128`3.624723202635502, -1.1759707413223805528`3.}
{0.0020526740826271057`3., 5.`32., -6.2525978937998082843`3.6199692409317046, -0.6504510625526074286`3.}
{0.0020582441779965726`3., 5.`32., -6.2512420214455187767`3.6198750542037987, -0.6504500853985825115`3.}
{0.0009999900870542116`3., 6.`32., -5.5695023693124196785`3.5697251339786678, -0.3330318398893734599`3.}
{0.0009999901121373622`3., 6.`32., -6.8065011140591177264`3.6568326608817725, -0.4414518122471923212`3.}
{8.3697003897244695025`3., 6.`32., 7.9700742391506608587`3.7253711076984373, -0.3486044876050444219`3.}
{0.0009999901732751244`3., 7.`32., -6.9770291632416708855`3.6675792792321142, -0.3371439293469602472`3.}
{0.0009999900875500589`3., 8.`32., -5.5796829988044725847`3.5705182668029174, -0.3326702322979602777`3.}
{0.0009999902520272943`3., 8.`32., -7.1400630770457576678`3.6776107894000307, -0.2694881636662486146`3.}
