{8.3744162309385821175`3., 0, 7.9703559452993604072`3.7253864577767604, -0.3567069661174500084`3.}
{41.1775344856656531078`3., 1.`32., -2.2156419195484206517`3.1694083142705356, -0.1201492187250632337`3.}
{8.3943154901478358454`3., 2.`32., 7.9715425932729139359`3.7254511118913984, -0.1354891050807163766`3.}
{17.6480905245945187687`3., 2.`32., -0.0347245451993018518`1.3645453072696796, -2.0187582485120598719`3.}
{41.229312284932106536`3., 2.`32., 8.7673397517410276726`3.766776577594167, -0.1091667192563543498`3.}
{9.7874896731785145931`3., 3.`32., 8.0483177064965085973`3.7296138527236313, -0.3202031725508158733`3.}
{25.0143846802715543731`3., 3.`32., -0.7990932974535430858`2.7265062288988635, -1.1191344663145776916`3.}
{0.0009999900310812364`3., 4.`32., -4.4249905830409488779`3.469821091743653, -0.8441070233255349997`3.}
{15.2645116574958841227`3., 4.`32., 8.270530514433121427`3.7414421092757295, -0.5716266873208559751`3.}
{37.6987416545723874606`3., 4.`32., -0.750261544338691803`2.699121427619041, -1.6390191333565100607`3.}
{8.8248690302895838045`3., 5.`32., 7.9965517695216530344`3.726811494148151, -0.1899973571492737379`3.}
{52.9421772695290542288`3., 5.`32., -0.8860308308621008647`2.7713575750664963, -2.7197317383221122356`3.}
{21.324834531159538642`3., 5.`32., 8.437701359618188156`3.750132891029634, -0.775402999333116405`3.}
{0.000999990055224112`3., 6.`32., 3.4538826493759519707`3.3622163186476, -0.5520304490325675939`3.}
{0.0016836519847308311`3., 6.`32., -5.6585812897401893086`3.5766163001768723, -0.603917272379704495`3.}
{70.5892165286594774898`3., 6.`32., -1.2229078631466041678`2.9113024784103927, -2.9475373961870872108`3.}
{29.4125592813545431169`3., 6.`32., 8.5761176710528028097`3.757199472194403, -0.8502526370631932062`3.}
{8.3687681739569388384`3., 7.`32., 7.9700184347905995631`3.7253680668722464, -0.1318198944961620489`3.}
{0.0009999900787267585`3., 7.`32., -5.8606103141052890145`3.5918515860147004, -0.5134754475348051184`3.}
{38.7988264527294859363`3., 7.`32., 8.736960115534658979`3.765269094094245, -0.8521013724933728106`3.}
{0.0009999901134902065`3., 8.`32., -3.6026627868924515707`3.380532354539119, -0.2464815579002888613`3.}
{0.0013380978379924373`3., 8.`32., -6.1788781659738010678`3.6148183729015835, -1.5701423520106465581`3.}
{50.29323263083961848`3., 8.`32., 8.8667003149095907597`3.7716707709630723, -0.852436617097588667`3.}
