{8.3701657376866620552`3., 0, 7.9701021122399366424`3.72537262651838, -0.7431656609262665691`3.}
{8.3051443184481161808`3., 2.`32., 7.9662028129308454388`3.7251600999364682, -0.7297069071195602108`3.}
{17.6480991166709983986`3., 2.`32., -1.0082649285104525096`2.8274834018959463, -0.2744749854119435395`3.}
{41.1774670463676599752`3., 2.`32., 8.3701507679896725499`3.746642021771061, -1.5125038100842143063`3.}
{41.1774713690246798592`3., 2.`32., 8.7607596674563380591`3.7664505075096475, -1.5126525844438023505`3.}
{8.5338153868315789197`3., 4.`32., 7.9797834076569501383`3.7258998445587097, -0.607248979399369726`3.}
{17.6480601555569656114`3., 4.`32., 7.8590457119912102005`3.719278555790692, -1.1060268741757033339`3.}
{41.9088823496809936842`3., 4.`32., 8.7755140454555332982`3.76718130660253, -0.2310099264696550692`3.}
{8.3642286505834260169`3., 6.`32., 7.9697472823045403215`3.7253532912437275, -0.541394892142070816`3.}
{0.000999990051991519`3., 6.`32., -5.6677342569090971892`3.5773182202290608, -0.6381309799280949768`3.}
{29.4128103654753552121`3., 6.`32., 8.5903044650285219771`3.757917297690407, -1.3404752098135248595`3.}
{29.4139003053652885455`3., 6.`32., 8.0860264211741079092`3.7316438970059593, -1.3402875192629641887`3.}
{68.2370789750522845907`3., 6.`32., 9.0192591245917888886`3.7790796053913147, -0.2167925568059136665`3.}
{11.9741750148276899779`3., 6.`32., -1.9169216062250592811`3.106513093425914, -0.1960474684665263201`3.}
{0.0009999900726698715`3., 8.`32., -5.5305536585953312097`3.5666773512430043, -0.4236037526549259469`3.}
{0.0089860729572836268`3., 8.`32., -5.2266639511421865822`3.5421333189345034, -1.1438668593344587521`3.}
{44.4633925757528842837`3., 8.`32., 8.8050982900584604136`3.7686429492421367, -0.9181171186618267699`3.}
{8.3692634981128275484`3., 8.`32., 7.9700481709311909877`3.725369687222035, -0.5182995270425159173`3.}
{11.8829835595438595419`3., 8.`32., -2.2603106167906168834`3.1780768658831615, -0.5234890105864637988`3.}
