{8.3709204793452620663`3., 0, 7.9701471917573232548`3.7253750829147987, -0.495161168857162548`3.}
{7.3052465653029461379`3., 2.`32., 0.3575056342514403587`2.3771916315710087, -0.614242805082101051`3.}
{74.4460988790726929665`3., 2.`32., -1.4087049960504457732`2.97272879579855, -1.812267531091074968`3.}
{5.3531825553369367654`3., 4.`32., -1.5640562006758603124`3.01816109529787, -0.6932311669075439386`3.}
{75.9397216401195294111`3., 4.`32., 9.0727350959650850894`3.781646971557062, -0.8816660290520144105`3.}
{21.696002054101224843`3., 4.`32., 8.446329201159215441`3.7505767452722174, -0.4315604982686272462`3.}
{0.0009999900462843768`3., 6.`32., -5.523394328436722346`3.5661147906048676, -0.3508784112644034447`3.}
{4.9972829221706378533`3., 6.`32., -2.0661784949622545974`3.1390765779868994, -3.8682688897316128696`3.}
{8.3643167666717950226`3., 6.`32., 7.9697521620219298363`3.7253535571534995, -0.4561910966451432903`3.}
{26.3298160031645878121`3., 6.`32., 8.5431161055301639296`3.7555250496423414, -0.3193609087956449377`3.}
{52.9422442716525338824`3., 6.`32., 8.5828524529155830065`3.7575403876140228, -2.4439279737771602008`3.}
{0.0009999900570859827`3., 8.`32., -5.5999302644661270375`3.572091359745855, -0.50359575232676701`3.}
{6.7411491778760863625`3., 8.`32., -2.2041766440441884816`3.167155137140199, -0.7551983235253394433`3.}
{8.3688854878477183519`3., 8.`32., 7.9700255692260187968`3.7253684556347793, -0.4366817579236412228`3.}
{6.7423384997955455589`3., 8.`32., -2.2040884482896017225`3.16713775936062, -0.7551983455460535843`3.}
{70.5891873980245208031`3., 8.`32., 0.5313021514938752243`2.5492503155215247, -2.7305586945672204457`3.}
{35.2951184428940862858`3., 8.`32., 8.6044926900067347184`3.7586340109099883, -0.2082243699772566292`3.}
{70.589928111721434334`3., 8.`32., 0.531303991101356424`2.5492518192421336, -2.7304577206914109055`3.}
{0.0009999900705838049`3., 10.`32., -5.5778970609931049514`3.570379236127992, -0.4150122515837848525`3.}
{10.9511296819430210547`3., 10.`32., -2.2498932933211974505`3.176070662068698, -0.5447611549323796432`3.}
