{8.3697226522392238479`3., 0, 7.9700756354752827002`3.7253711837850605, -0.3628260403488401953`3.}
{70.5892352024936542421`3., 0, 9.0316838783021730313`3.7796774692067117, -3.2200850064295849506`3.}
{14.0062790028478865167`3., 2.`32., 0.226883876543760635`2.1797123748773926, -0.4215983408897149842`3.}
{6.1723676548952841614`3., 3.`32., 7.8178064737756833544`3.7169936564123045, -0.3584405821455033392`3.}
{64.7069310220665983024`3., 3.`32., -1.0733594973307973475`2.854653944325362, -1.9865760154660767611`3.}
{23.2245706311472233097`3., 3.`32., -0.3443110916754321673`2.360859754284618, -0.5619940310520639137`3.}
{11.7656159394447321631`3., 4.`32., 7.7509888004459224772`3.7132658503131815, -1.289127163299857326`3.}
{23.5304122718582888751`3., 4.`32., -0.0211164283811206648`1.1485292047330684, -1.7151671204217509015`3.}
{0.0009999900344738581`3., 4.`32., -3.9264011331552398406`3.4179034073281787, -0.2943364614277991231`3.}
{52.941929293094929676`3., 4.`32., 8.8551392390916664548`3.7711041354138057, -0.2526597972752627208`3.}
{52.9420566430008534553`3., 4.`32., 8.8923127896140849928`3.7729234716710254, -0.2526616605514943048`3.}
{17.6480822321116690432`3., 5.`32., 6.1329560059994095975`3.6115785902852897, -1.9875375546980511565`3.}
{8.8002196432958186278`3., 5.`32., 0.8766702191296677242`2.7667449945759572, -0.1574137356353690342`3.}
{17.6480900929193786908`3., 5.`32., 7.984442951515392269`3.726153363169365, -1.9902163879900038879`3.}
{35.2951165375742590413`3., 5.`32., 0.2639530694792428689`2.2454354576701823, -3.2583316161389435095`3.}
{0.0009999900512233679`3., 6.`32., 3.4538826407471564722`3.3622163175626065, -0.6175113879614229084`3.}
{23.5304502856573343195`3., 6.`32., 0.5057712951188877682`2.5278629184137045, -1.4826037700855820844`3.}
{23.5304121894037407969`3., 6.`32., 0.5054596074776020398`2.527595196716064, -1.4826044510796945186`3.}
{48.7974603439478613609`3., 6.`32., 0.0635909865108735062`1.6273043033537138, -1.7533269220947906852`3.}
{8.3483702766462268841`3., 7.`32., 7.9687983084428297093`3.7253015758460135, -0.1373441657490319656`3.}
{0.0009999904512965887`3., 7.`32., -5.7348600093539756902`3.5824315619772253, -0.2876214049283964957`3.}
{29.4127642394892525601`3., 7.`32., 0.1599701878622119071`2.027947795767191, -2.4967675021857314022`3.}
{64.7067396306285758101`3., 7.`32., -0.3802564740868368877`2.403985357847536, -2.4308187392822007133`3.}
{0.0009999901191369346`3., 8.`32., 3.4538824468874183676`3.3622162931864974, -0.2466030462754665309`3.}
{4.7514056276250746791`3., 8.`32., -1.7607723771103197795`3.0696119573577034, -0.1003425204421205669`3.}
{35.2950333001801865862`3., 8.`32., 0.161631773036241978`2.0324354779395564, -2.6935795714614712004`3.}
{76.4716159521123728382`3., 8.`32., -0.3268171328424472141`2.3382135565644817, -2.4500960441196868445`3.}
{78.0907400974510608194`3., 8.`32., 9.0867009060868376294`3.782314974182947, -0.4414451812528117358`3.}
