{8.3698314791205081775`3., 0, 7.9700821179608748757`3.7253715370196723, -0.3862608645626150472`3.}
{0.0009999900550790978`3., 1.`32., -5.4740522123896926185`3.5622176764087388, -0.7386405129906631339`3.}
{0.0009999900876399733`3., 2.`32., -5.5966028633611552433`3.5718332312760843, -0.403876354111739555`3.}
{8.3695298961520840919`3., 2.`32., 7.970064027985119222`3.7253705512850903, -0.2779779601772919273`3.}
{8.3696782392652657734`3., 3.`32., 7.9700727998193389192`3.7253710292683393, -0.148640475461166488`3.}
{0.00099999021636559`3., 3.`32., -5.6157895291452746537`3.5733195637050152, -0.1481993840495495762`3.}
{0.0009999901296344807`3., 4.`32., -5.5825563348247947746`3.5707418552726757, -0.2247918011048784526`3.}
{0.000999990155059749`3., 5.`32., -5.5752022437743265587`3.570169367240674, -0.1868448754585813887`3.}
{0.0009999901405744189`3., 6.`32., -5.576451683286708282`3.5702666845877706, -0.2068758459556034324`3.}
{0.0009999902292582537`3., 7.`32., -5.578028296237799379`3.5703894539702192, -0.1270547087524797059`3.}
{0.0009999901580335865`3., 8.`32., -5.5787505943743331555`3.5704456870637507, -0.1845591757854581072`3.}
