{8.3669103304097216522`3., 0, 7.9699076099493214526`3.725362027870951, -0.7688267582675007983`3.}
{8.2781180053167400246`3., 2.`32., 7.9645730774722995199`3.725071242353644, -0.7065470028183515883`3.}
{55.9371437940896143459`3., 2.`32., 8.9198795463248840087`3.7742677306657733, -1.2222311918459511926`3.}
{29.4127946377922953047`3., 2.`32., 7.6821434841946061849`3.70939115543867, -0.2634067477409859914`3.}
{8.6572542492755566457`3., 4.`32., 7.9869639064463224291`3.7262904627792426, -0.6712654302355480773`3.}
{17.6480541052762838206`3., 4.`32., 7.6490442313938161135`3.7075159132268842, -0.6242366010306866775`3.}
{69.1895180963931579754`3., 4.`32., 9.026189860373474829`3.7794132053428626, -0.4641389464510849439`3.}
{17.6480501141424674927`3., 4.`32., 8.3309048890002940034`3.7446009172557786, -0.6243851345697900568`3.}
{36.2800845417136272886`3., 4.`32., 8.7033996315947029995`3.7635976663041406, -0.1846932412863653561`3.}
{0.0009999902721129798`3., 6.`32., -5.5434994398568652089`3.5676927489256745, -0.2176824600166489265`3.}
{28.4707056991400229151`3., 6.`32., 8.5822030557590711911`3.757507526712218, -0.8221824288286290194`3.}
{63.7403256888976272876`3., 6.`32., 8.9851737928122900769`3.7774352226708285, -0.1613199695675891776`3.}
{11.7658905688490946773`3., 6.`32., -1.9256923451190832885`3.108495644973877, -0.389961521494924912`3.}
{0.0009999900764370805`3., 8.`32., -5.5193356512641705082`3.5657955468703055, -0.4091832188086432787`3.}
{0.000999990109583996`3., 8.`32., -6.30963592441325196`3.6239130414594523, -0.273713109787061093`3.}
{11.7663076907999979426`3., 8.`32., -2.1488074370638525735`3.1561062393731123, -1.0407374803425011311`3.}
{41.1772898652553678289`3., 8.`32., 8.7446632967812011416`3.7656518330706077, -0.7001184454675947189`3.}
{0.0009999900629862307`3., 10.`32., -5.5732871643173891204`3.5700201616544645, -0.4590678577462122267`3.}
{0.0009999900934341537`3., 10.`32., -6.5634837399319595498`3.641043154623931, -0.2897950168514693559`3.}
{60.4473529034602421461`3., 10.`32., 8.9586514662020638444`3.776151381759986, -0.565579654232567286`3.}
{15.0486130910865547605`3., 10.`32., -2.2185423994712499338`3.1699764740556886, -0.5569624624852881345`3.}
{8.3695046751135002694`3., 10.`32., 7.9700625700168112945`3.7253704718393474, -0.4808254522794005448`3.}
