{8.3706106446792230003`3., 0, 7.9701286852426429828`3.725374074490947, -0.5447755992074047038`3.}
{8.3686452193152973678`3., 2.`32., 7.9700112449978543482`3.7253676750928877, -0.4362805060712978134`3.}
{23.5303997562431028712`3., 2.`32., 0.1508143134563189835`2.002351302372646, -1.2780042499545787305`3.}
{76.4715867511396396594`3., 2.`32., -0.6758310688772689774`2.6537468939526034, -2.219587522923118339`3.}
{76.4714100699466996502`3., 2.`32., 8.7940276065175318248`3.7680965655825, -0.4611182354031318487`3.}
{8.3973881192483226243`3., 3.`32., 7.9717256254486189472`3.725461083481016, -2.3630207520491270934`3.}
{32.9345912901550903484`3., 3.`32., 8.6550269025607955151`3.761177163082427, -1.4018022375340186692`3.}
{9.0009557093379708448`3., 4.`32., 8.0064305562852011504`3.7273476820957385, -0.5621336057536241437`3.}
{32.6884074165849014548`3., 4.`32., -0.2181148775739268495`2.1625940306765967, -1.5888709854475020489`3.}
{41.1774448957347729561`3., 4.`32., 8.7466097816930694357`3.7657484924339424, -1.5261272449746234869`3.}
{41.1774561332579835948`3., 4.`32., 7.8083814391449321812`3.716469761390555, -1.5259789367185201403`3.}
{0.0009999900203889055`3., 5.`32., -5.5509970927342628528`3.5682797408199014, -1.5197656044395488895`3.}
{17.6480931314095386142`3., 5.`32., 7.4522120275937679014`3.6961939437310605, -0.5383920082042741306`3.}
{64.7060875803476278634`3., 5.`32., 8.4964311246587592461`3.7531452821475684, -2.1493746808719951247`3.}
{17.6480831353600784439`3., 5.`32., 7.4754678119530994921`3.6975471167759135, -0.5383981892569340566`3.}
{40.9792050357525923232`3., 5.`32., -0.6086586271452505949`2.6082825230436697, -1.8202593170066061479`3.}
{64.7068815630142921691`3., 5.`32., 8.9848490055504323035`3.777419523935526, -2.1495516846481383944`3.}
{4.7866297427444584045`3., 6.`32., -1.5461400621126768106`3.0131575742830394, -0.2786653012385901795`3.}
{8.3593922731704495277`3., 6.`32., 7.9694580966887806903`3.725337532400774, -0.357863051965971346`3.}
{47.0598234282621135094`3., 6.`32., -0.9449210744446137722`2.799304276051831, -2.2145531190656120302`3.}
{77.0793886683647428981`3., 6.`32., 9.0801831918364924165`3.7820033514038585, -2.1569820473964131935`3.}
{23.5303024059430079262`3., 6.`32., 7.7561233552707765365`3.713553448530898, -0.8076232693803981899`3.}
{23.5304204922561126523`3., 6.`32., 8.4737945339582697059`3.7519866702989337, -0.8077760347969311638`3.}
{0.0009999900175161642`3., 7.`32., -5.555487980998799757`3.5686309533026046, -1.8160809771787771449`3.}
{5.8967650016674948432`3., 7.`32., -1.6652715392310503826`3.045393800633188, -0.1762556349079765217`3.}
{8.3678270227841711204`3., 7.`32., 7.9699623828433571416`3.725365012533392, -1.9348621705573452179`3.}
{52.9421970737943397012`3., 7.`32., -1.1777255915278564926`2.8949528531544333, -2.2599369858063980132`3.}
{29.4127303885826982821`3., 7.`32., 7.8264933429066625079`3.717475961118883, -0.878983050101467267`3.}
{29.4127206811273360643`3., 7.`32., 8.5843045946931865027`3.757613860136084, -0.8791314667007831263`3.}
{0.0009999900923898389`3., 8.`32., -5.523865444613950956`3.566151832036033, -0.2809491669554278759`3.}
{5.368566033839673679`3., 8.`32., -2.030342783686398897`3.131478107180668, -0.8142917975488913607`3.}
{8.366776427582857778`3., 8.`32., 7.9698995162984019214`3.725361586833252, -0.3441857435438351875`3.}
{35.2924965669087669085`3., 8.`32., 8.6718605173762520633`3.762021024781044, -0.8480836429764633255`3.}
{59.8664969823441310837`3., 8.`32., -1.3744162237007590843`2.962027013902768, -2.0266558835855201792`3.}
