{8.3710849980153891892`3., 0, 7.9701570153692431812`3.7253756182045126, -0.3499599278769799926`3.}
{6.8902672648122909038`3., 2.`32., 0.0029969626023921092`0.3005900645786262, -0.6041401378126318722`3.}
{0.0009999903807934036`3., 4.`32., -5.3691713137703712297`3.5538160021320278, -0.3306262011698345438`3.}
{8.3980976775301279247`3., 4.`32., 7.971767852988547243`3.725463384004123, -0.385441713593848545`3.}
{5.607903302771316767`3., 4.`32., -1.5907302971384985779`3.0255052936936813, -0.6127911343214555995`3.}
{68.7744640041330370649`3., 4.`32., 9.0231813664400123113`3.7792684277425987, -0.4322643386462935444`3.}
{28.7444915510639056322`3., 4.`32., 8.5869882710627297481`3.7577496106421293, -0.5350658415066973372`3.}
{0.0009999900871165632`3., 6.`32., -5.5516736738554841567`3.5683326714082355, -0.2924563377626553939`3.}
{6.0670374605446513172`3., 6.`32., -1.9691987401308959149`3.118198290188865, -0.5549107270129792768`3.}
{8.3683830687609059851`3., 6.`32., 7.9699955178095532479`3.7253668181006407, -0.3389054864523373678`3.}
{53.6233414011896343254`3., 6.`32., 8.8987574571084148773`3.773238110825848, -1.8000869109766639564`3.}
{0.0009999900847160708`3., 8.`32., -5.5948458733909517665`3.5716968680450076, -0.3415712593972698996`3.}
{5.4734325882743002367`3., 8.`32., -2.5314740874770012146`3.2272822271908406, -1.4391595971134225618`3.}
{75.9510025511878978932`3., 8.`32., 0.6040168221771345504`2.6049577750571187, -2.6580860930122325314`3.}
{0.0009999901068978951`3., 10.`32., -5.5776190954254456057`3.5703575932186853, -0.2736970005554545948`3.}
{6.1867829164247609697`3., 10.`32., -2.6525365952725912147`3.2475701252294096, -1.0518747520179381194`3.}
{8.3694938946441030936`3., 10.`32., 7.9700618817498269526`3.7253704343351792, -0.2756845438739023435`3.}
