{8.3707834941906220649`3., 0, 7.9701390029499891508`3.7253746367052654, -0.3588042774855972894`3.}
{77.0359034740331196645`3., 0, 9.0799008146030008421`3.781989845422907, -0.1116747290948663929`3.}
{52.9422076938796095646`3., 1.`32., -1.9846010033593588771`3.1215819475311015, -1.5249674960946539848`3.}
{11.7657067684208982428`3., 1.`32., -1.6380327163742099152`3.0382313126049176, -0.1168876215361764892`3.}
{8.2561889827098386974`3., 2.`32., 7.9632467636182572728`3.7249989147161933, -0.1212622769940829154`3.}
{41.1774346805275257566`3., 2.`32., 8.7368662994346620216`3.765264430683545, -0.5565377320678464024`3.}
{18.1273533086331219977`3., 2.`32., 0.0561972153791488102`1.5736235373775893, -1.4119372357290052022`3.}
{10.092001539018873757`3., 3.`32., 8.0636367985926576381`3.730439699043865, -0.3395771691960804972`3.}
{29.4127153823336406901`3., 3.`32., -0.7744754623402446835`2.7129164035314166, -1.9818681996210378848`3.}
{0.0009999900276913638`3., 4.`32., -4.574779603000414789`3.484278917050312, -0.9877465609574409555`3.}
{41.1775465492143126767`3., 4.`32., -1.0116774101408348544`2.8289507936360376, -2.438876279278576753`3.}
{16.5217217279810348884`3., 4.`32., 8.3101031804128437352`3.743515157075691, -0.5435459153760435758`3.}
{8.7902802496726852866`3., 5.`32., 7.9945882633352653247`3.726704842601798, -0.1917522148691190309`3.}
{58.8343256503350318098`3., 5.`32., -1.2350083778167927103`2.915578644634952, -2.5416869760487830199`3.}
{23.5306208785695964991`3., 5.`32., 8.4673062826400544947`3.7516540104661433, -0.748440357874572415`3.}
{0.0009999900485475784`3., 6.`32., 3.4538826479599731391`3.3622163184695544, -0.6165408224186686992`3.}
{0.001527214138438182`3., 6.`32., -5.7073431531946252247`3.5803427261721965, -0.8351170296041005026`3.}
{31.3675218109155480306`3., 6.`32., 8.6306516653427734385`3.7599523297044297, -0.8053672409142640376`3.}
{76.4715882981521701822`3., 6.`32., -1.5494325721908775968`3.0140814224150083, -3.9700904555632852144`3.}
{8.3760733788854651038`3., 7.`32., 7.970454696274529114`3.725391838557521, -0.131728072027811699`3.}
{0.0009999900812445808`3., 7.`32., -5.8665796006218972082`3.592293708712093, -0.487774695584266671`3.}
{41.1774411474744681527`3., 7.`32., 8.7666664497317906967`3.7667432239676137, -0.8081131557788231445`3.}
{41.177373694934743753`3., 7.`32., 8.7342539010920154532`3.7651345534713014, -0.8081112441722289041`3.}
{0.0009999901094729742`3., 8.`32., -2.957304232572860368`3.2948047457988507, -0.2626385451797063619`3.}
{0.0013742620818245164`3., 8.`32., -6.1655448155588700023`3.6138801998057657, -1.4270113890475815133`3.}
{50.5944554564243844652`3., 8.`32., 8.8696860582813306384`3.771816989235013, -0.7587834349506955567`3.}
