{8.3684761948386885422`3., 0, 7.9700011696584116385`3.725367126076461, -0.5338096394800238009`3.}
{8.3612669872594320708`3., 2.`32., 7.9695702062405786222`3.7253436417518317, -0.4329193805510724857`3.}
{51.921846216988434719`3., 2.`32., -0.4814652474194744377`2.5064736857825487, -2.3684880649156965227`3.}
{0.0009999900504378662`3., 3.`32., -5.4525305774849124836`3.5605068507009228, -0.3545271973990895553`3.}
{52.9420827774557736234`3., 3.`32., 0.6385385008197855496`2.6290958292148296, -2.6493630909800227613`3.}
{8.488017634950500323`3., 4.`32., 7.9770929346407071229`3.7257533926378366, -0.4217590916890631703`3.}
{0.000999990198460005`3., 4.`32., -5.5816742832714885377`3.5706732307276883, -0.1476846338406268833`3.}
{75.9742900570006867156`3., 4.`32., 9.0729627000889948782`3.7816578663946356, -2.251535081942043881`3.}
{17.6480442999166626805`3., 4.`32., 8.3001191416932255012`3.742993067321426, -0.1389926768246406708`3.}
{0.0009999900226701905`3., 5.`32., -5.7200025747527899014`3.581304965226973, -1.4449058060259869496`3.}
{23.3513035690677668299`3., 5.`32., 8.4830913250479617574`3.752462883385202, -0.1233247751997557651`3.}
{0.0009999901118152371`3., 6.`32., -5.5744110381123409661`3.5701077299004464, -0.3249554745347099649`3.}
{0.0015845661959516305`3., 6.`32., -6.094346758398008158`3.6088359021822067, -0.9514789601989478429`3.}
{8.3745224849019468394`3., 6.`32., 7.9703622379342212589`3.725386800654235, -0.3679638405593493866`3.}
{30.8574571728167583728`3., 6.`32., 8.6224538624252515556`3.759539620139417, -0.1054096302483234909`3.}
{0.0009999900694995128`3., 7.`32., -5.548497040806674288`3.5680840996921313, -0.4299647813326039625`3.}
{0.0009999900813984222`3., 7.`32., -6.387274510209932935`3.6292243224706295, -0.5839951019553291101`3.}
{8.3697615940270768675`3., 7.`32., 7.9700779219392478403`3.725371308375916, -0.4914544051849747963`3.}
{0.0009999900918678712`3., 8.`32., -5.5585345299874946677`3.5688690488159933, -0.3149178433011135536`3.}
{0.0018704383116714418`3., 8.`32., -6.2990835489202541757`3.6231861096679654, -0.819803841291876223`3.}
{0.0010106645246250527`3., 8.`32., -6.606868281923230272`3.643904389510753, -0.8199538219417856766`3.}
