{8.3732298250931656014`3., 0, 7.9702851036698281243`3.725382597689992, -0.3563685649279138001`3.}
{77.4783319781629415957`3., 1.`32., -1.8564035140033428764`3.0925811227721214, -1.1291087249122397917`3.}
{29.4127621036894346673`3., 2.`32., -0.7744713672216521745`2.7129141071486442, -2.3414928116918680701`3.}
{0.0009999900313427134`3., 3.`32., -5.4488861406827058223`3.560216473974168, -0.7033384246843339405`3.}
{41.1774221107446010137`3., 3.`32., -1.0116539616140981438`2.8289407274986633, -2.4800508697483354403`3.}
{75.6577765419121419654`3., 4.`32., -1.8089081222809182702`3.0813252497611603, -3.6659129608001959078`3.}
{75.7658797075066274829`3., 4.`32., -0.7068019898090222553`2.673206504418918, -3.822954549253811507`3.}
{0.0009999900195511557`3., 5.`32., -5.7366679010088511585`3.5825684499981105, -1.6177669479283673937`3.}
{62.6763221158017174162`3., 5.`32., -2.3420368175161404604`3.1935024589728993, -3.0217021873124054743`3.}
{0.0010095854126088996`3., 6.`32., -6.3197326826349358255`3.6246074494621694, -0.6834754517921293182`3.}
{58.230041286406660106`3., 6.`32., -2.6217596627212034396`3.242501618253392, -2.531470948561655554`3.}
{0.000999990068737856`3., 7.`32., -5.5512513037040077118`3.568299629119547, -0.4362037651033592311`3.}
{0.0009999900725908468`3., 7.`32., -6.3306277202168043247`3.625355516034369, -0.5996691495134194305`3.}
{65.3765949705491777877`3., 7.`32., -2.5638782004826628459`3.2328061307011153, -0.7001372499986810993`3.}
{0.0010118690064291724`3., 8.`32., -6.6062719125630288633`3.6438651861240205, -0.7153346974075563969`3.}
