{8.3647225993803111521`3., 0, 7.9697768270642946072`3.725354901219791, -0.3788433067848004376`3.}
{2.9513059547092397317`3., 1.`32., -1.3684141500144172342`2.9601262972797704, -1.2416232470857633263`3.}
{23.530374088844205005`3., 1.`32., -1.802283797335994199`3.079731919325743, -2.170992404932662545`3.}
{0.0009999904012279782`3., 1.`32., -8.0739994485675374606`3.73099745635747, -0.1227545558811673071`3.}
{0.000999990096921508`3., 2.`32., -5.596819823211326268`3.5718500669604616, -0.3638051514561290167`3.}
{0.0009999906148065859`3., 2.`32., -5.9335195406361594879`3.5972211178934104, -0.1334440132928473299`3.}
{24.1380590784973172447`3., 2.`32., -3.0620654552779907427`3.3099232109650236, -0.1010758065320085664`3.}
{8.3875518082180953172`3., 3.`32., 7.9711394109072978457`3.7254291457157476, -0.1428908951111362291`3.}
{0.0009999901501264626`3., 4.`32., -5.5822563051046871048`3.5707185138595996, -0.1938971382361037443`3.}
{0.0009999901594256577`3., 5.`32., -5.5754588479279701589`3.570189355610342, -0.1818318250153725946`3.}
{0.0009999901742697324`3., 6.`32., -5.5763644633069337053`3.5702598918359802, -0.1668536488238852866`3.}
{0.000999990241121126`3., 7.`32., -5.5781331591650041217`3.5703976183179362, -0.1208296947179866992`3.}
{8.3695281195595576662`3., 8.`32., 7.970063819315244492`3.7253705399145196, -0.1373887852323532888`3.}
