{8.3716759211732565404`3., 0, 7.9701922882327988246`3.7253775402213667, -0.3801524046301652526`3.}
{1.0199928800625970293`3., 1.`32., -2.085691842813376269`3.1431588835526343, -0.7133645833021240446`3.}
{36.8333269962313565316`3., 1.`32., -2.7061827735551491575`3.256265866120125, -2.252296694925709275`3.}
{4.5294164560382084161`3., 1.`32., -1.9155263707032078269`3.106196876157726, -0.5093233634099109119`3.}
{0.0009999901844037816`3., 1.5`32., -5.5502695106782955902`3.5682228131045735, -0.4549326379065595782`3.}
{17.6480570045259703704`3., 1.5`32., -0.2796499832037187978`2.270523538524079, -1.5688919859183438898`3.}
{0.0009999900965938313`3., 2.`32., -5.5966324780816026208`3.571835529362255, -0.3645845698443253569`3.}
{0.0009999906049113782`3., 2.`32., -5.9228527866628870093`3.5964396792691202, -0.1330889072890743818`3.}
{0.0009999901324395373`3., 2.5`32., -5.6075805158110586898`3.572684259012326, -0.2492798758505403445`3.}
{8.3780485771703396836`3., 3.`32., 7.9705725801515621999`3.725398261771835, -0.1420805512702161266`3.}
{0.0009999902270225595`3., 3.`32., -5.6126867587094356058`3.573079546078644, -0.1396447692168974186`3.}
{8.3696516328099281878`3., 3.5`32., 7.9700712700419795898`3.7253709459097615, -0.2092450517749703531`3.}
{0.0009999901496000104`3., 4.`32., -5.5822863414148508917`3.5707208506510235, -0.1946320820745168212`3.}
