{8.3699980052867815061`3., 0, 7.9700920895362112342`3.725372080376362, -0.5805511862586504312`3.}
{8.3694814399146721939`3., 2.`32., 7.9700611708615221242`3.725370395598357, -0.4487331870984282989`3.}
{34.386001502894821158`3., 2.`32., -0.469400750778204198`2.4954525208352916, -0.9532482133491828602`3.}
{8.7008999661658705804`3., 4.`32., 7.989478430032648391`3.7264271695258606, -0.4611571425872701413`3.}
{35.2951256684308418698`3., 4.`32., 8.1868072202881438222`3.737023304858879, -1.6773859772196113571`3.}
{47.0599556649876546999`3., 4.`32., -0.9449052811642546913`2.7992970172531684, -3.1100143214010844694`3.}
{0.0009999902071709517`3., 6.`32., -5.4677081914085006839`3.561714069399946, -0.2558783836584554994`3.}
{5.8282174820207979238`3., 6.`32., -1.7116043348135585824`3.057312118652934, -0.2136756713389204865`3.}
{8.3590889552854363842`3., 6.`32., 7.9694399394660441527`3.7253365429243845, -0.3320640798055737863`3.}
{58.8238141192336598806`3., 6.`32., -1.3441637346112793117`2.9523609149501078, -2.766245551675758918`3.}
{70.5891146354569514187`3., 6.`32., 8.9771847338171835904`3.777048903194928, -0.7831379029156348981`3.}
{26.0289813371108458284`3., 6.`32., 8.5373704642507356633`3.7552328682239047, -0.5310501101673250623`3.}
{70.5891818073586421178`3., 6.`32., 8.9743344405908686704`3.7769109910084033, -0.7831378665145751761`3.}
{70.5891990869162810895`3., 6.`32., 8.9690469768063787183`3.77665503965142, -0.783137709634901813`3.}
{0.0009999900875066504`3., 8.`32., -5.5790154062248650327`3.57046630164295, -0.3137908623714305567`3.}
{5.5475048895205238964`3., 8.`32., -2.2892991921063695764`3.1836112959559464, -0.9635324936334587198`3.}
{8.368666089665907748`3., 8.`32., 7.9700124233025259826`3.7253677392999713, -0.3015905225041519699`3.}
{70.7041146757479594953`3., 8.`32., -1.588641268016885093`3.024934580939904, -2.5507641253338722009`3.}
{35.4166191230685356572`3., 8.`32., 8.6913557293692143721`3.7629962665138663, -0.526058672517222714`3.}
