{8.3699593092762913926`3., 0, 7.9700897703578140522`3.725371954003101, -0.4776809047759870142`3.}
{8.3696012727117850005`3., 2.`32., 7.9700682811517110277`3.7253707830431146, -0.3417096770223557733`3.}
{0.0009999900440666846`3., 2.`32., -6.410581499589829451`3.630806166813961, -0.2771438064880443197`3.}
{11.7657948320668950259`3., 2.`32., -1.6380247839811536445`3.038229209470567, -2.1926545515191562252`3.}
{0.0009999901040973682`3., 4.`32., -5.536233935891048832`3.567123174076557, -0.2575453705660187276`3.}
{0.0010364865697043305`3., 4.`32., -6.5942530008706747675`3.6430743465925515, -0.1393355030476511047`3.}
{31.0007436044516921925`3., 4.`32., -2.1301785515056638537`3.1523247484599053, -1.8995574947525479814`3.}
{0.0010000395725142577`3., 4.`32., -6.6121516027633986217`3.6442515434191654, -0.1393373355466433761`3.}
{0.0009999901223176975`3., 6.`32., -5.5804795033791097511`3.57058025829132, -0.2373407794360556378`3.}
{0.0025609325518621178`3., 6.`32., -6.5474359977880027657`3.6399800027657805, -0.4109188834421760861`3.}
{0.0010191308415836307`3., 6.`32., -7.0081470416074936826`3.669511946360167, -0.4110676159009902797`3.}
{52.9422334930014955034`3., 6.`32., -2.4264253174564678982`3.2088756697233007, -3.199451945550854326`3.}
{0.0009999901442515914`3., 8.`32., -5.5796212804948707297`3.570513462933318, -0.2025220537130030529`3.}
{0.0009999900919227497`3., 8.`32., -7.3324515105933345574`3.6891579406226334, -0.6149463014717291287`3.}
{75.5142119636747963796`3., 8.`32., -2.4917999219201356759`3.2204219088293433, -0.7994704826581751078`3.}
{0.0009999901662917196`3., 10.`32., -5.5782648049737152915`3.570407867692057, -0.1754317064659448033`3.}
{0.0022998888839522425`3., 10.`32., -7.2073157865760324794`3.6816822919149472, -0.8397490009144632506`3.}
{0.0023004423434947029`3., 10.`32., -7.2071954692446472981`3.681675041838662, -0.8397489405872781143`3.}
{0.0010159304949160124`3., 10.`32., -7.6158431720640535984`3.7056267332786605, -0.8398978265301877411`3.}
