{8.3665631228016277277`3., 0, 7.9698868304043577195`3.7253608955550037, -0.3810901312828172682`3.}
{6.4685287470804251342`3., 1.`32., 7.8412395610042360839`3.7182934633164235, -0.4856476055854859197`3.}
{46.2611201722582805473`3., 1.`32., 8.8249161379165213898`3.7696193279771935, -2.1502732756662172875`3.}
{0.0009999900579413289`3., 1.`32., -5.497997632615289509`3.5641132894487964, -0.6277040154758308788`3.}
{0.0009999901073807222`3., 2.`32., -5.594663023009844557`3.571682674229662, -0.3241194975062638428`3.}
{0.0009999912467782938`3., 2.`32., -7.3623680910135704912`3.6909262677061156, -0.151002368108889562`3.}
{8.3738373174917857256`3., 3.`32., 7.9703211750271662086`3.725384563185052, -0.1328995040601353983`3.}
{0.0009999917545588815`3., 3.`32., -7.8273539495215672086`3.7175237138147317, -0.1707039017091737665`3.}
{8.3695314545224750447`3., 4.`32., 7.9700640657843146339`3.7253705533447956, -0.1772012691650385052`3.}
{0.0009999928915104567`3., 4.`32., -8.1078415538053039634`3.73281399391788, -0.1515362799424226359`3.}
{0.0009999901644041976`3., 5.`32., -5.5759182082366245441`3.5702251355227888, -0.1764769521776115568`3.}
{0.0009999902157709949`3., 6.`32., -5.5764344386604102358`3.570265341572885, -0.1347952076265548638`3.}
{0.0009999902558596261`3., 7.`32., -5.5782369390084865318`3.5704056981885324, -0.1139090656416122532`3.}
