{8.3700043126280103678`3., 0, 7.9700924582428077147`3.725372100467376, -0.4769266980432614877`3.}
{11.2155623867136444716`3., 1.`32., 8.1164163755221112314`3.7332730593639396, -2.707264182666889063`3.}
{64.7068582300807264573`3., 1.`32., -0.7856935875453732323`2.7191619496001915, -3.2367916666039797668`3.}
{8.3688883311679198584`3., 2.`32., 7.970025693869386625`3.7253684624267183, -0.3408310352722827563`3.}
{10.5443783531902965933`3., 2.`32., -1.8255439163127861736`3.0853010259884295, -1.5060136349143329326`3.}
{70.5890887603715810883`3., 2.`32., 0.7210200449288312512`2.681856079562461, -3.3159693849239766372`3.}
{0.0009999900562843304`3., 3.`32., -5.5662909147596156201`3.5694746413564964, -0.4663738975140301335`3.}
{4.084593237944582178`3., 3.`32., -2.8825244089296979223`3.283681734489059, -1.928953713447914442`3.}
{0.000999990103149725`3., 4.`32., -5.5366598733693338427`3.5671565858115066, -0.25862036914577613`3.}
{0.0010107183125194659`3., 4.`32., -7.4177530136008620399`3.6941811096219994, -1.7576553357090176632`3.}
{0.0009999900503379947`3., 5.`32., -5.5723114285607919079`3.5699441214754755, -0.5717871138551319232`3.}
{0.0009999901631823332`3., 5.`32., -7.7215472378235991221`3.7116130736014785, -0.9555736882562241297`3.}
{0.0009999901226533023`3., 6.`32., -5.5805713407263554343`3.570587405369798, -0.2367025164920417146`3.}
{0.000999990329768697`3., 6.`32., -7.9650119226981450764`3.7250951711703753, -0.6582409852010790985`3.}
{0.0009999901153277038`3., 7.`32., -5.5813028038793058264`3.570644325992156, -0.2532421132335188618`3.}
{0.0009999905996487316`3., 7.`32., -8.1078426998288219229`3.7328140553043347, -0.4823373252204389283`3.}
{0.0009999901446348001`3., 8.`32., -5.579584178414418146`3.5705105750522996, -0.2019720176420448932`3.}
{0.0009999918770411348`3., 8.`32., -8.1078420611332391621`3.732814021092771, -0.2619908974612824015`3.}
