{8.3710627132113213378`3., 0, 7.9701556885299345669`3.7253755459049294, -0.5844800471798624608`3.}
{8.370068582659545342`3., 2.`32., 7.9700962763814487963`3.7253723085196864, -0.4784019217584207784`3.}
{52.9421802166739112749`3., 2.`32., 8.8704000956681351714`3.7718519498879024, -0.4815966798905108037`3.}
{29.4128493634722971706`3., 2.`32., 0.0340780215804822213`1.3563831145501273, -1.2292731736759248129`3.}
{8.8800146514044087098`3., 4.`32., 7.9996667861740427598`3.7269806384437913, -0.5774031977448607078`3.}
{32.3919956439687410921`3., 4.`32., 8.6467208341606165291`3.760760178624612, -1.0092608625580830051`3.}
{41.1773218917935821537`3., 4.`32., -0.6062451751915027049`2.606557036231266, -2.2452837288467235588`3.}
{0.0009999945910128384`3., 6.`32., -5.4585537271406963907`3.560986330256181, -0.261816873219523405`3.}
{8.3577942516713950027`3., 6.`32., 7.9693625101112212377`3.72533232339263, -0.3930716970043303671`3.}
{64.7069194683385688904`3., 6.`32., 8.9599260634655245465`3.77621316686075, -0.9796409236864946912`3.}
{23.5304856573075191761`3., 6.`32., 7.7109683892708331072`3.7110176637043484, -0.6992324563523855119`3.}
{52.941876506551835746`3., 6.`32., -1.1736951383577241726`2.893464046610096, -2.050229901012424083`3.}
{0.000999990074257423`3., 8.`32., -5.5547277355295831317`3.568571517838684, -0.3517307179039672049`3.}
{5.753777538636293265`3., 8.`32., -1.9956552249348283762`3.123994254427844, -0.6192261801455525294`3.}
{8.367767569596059829`3., 8.`32., 7.9699587531677267539`3.725364814747207, -0.3774980563449927273`3.}
{34.7762965678523983115`3., 8.`32., 8.6822331796932663913`3.762540186498391, -0.654239049109947679`3.}
{63.3132059050118556343`3., 8.`32., -1.4896977607924714973`2.997006905910517, -2.1012793529121363001`3.}
{0.0009999900741903855`3., 10.`32., -5.5914203515636936546`3.5714308838025794, -0.3903154589605535296`3.}
{7.040782733061327292`3., 10.`32., -2.2017994203895357285`3.166686494006169, -0.4706005021210169503`3.}
{76.4718785479879699096`3., 10.`32., -1.6829530003227988961`3.049980728586528, -3.2447115323262929465`3.}
{47.0598101356371572024`3., 10.`32., 8.7857765048975881877`3.7676888923065524, -0.5173768340526260223`3.}
