{8.3711095939595683291`3., 0, 7.9701584904783688646`3.7253756985833193, -0.7077630813505628726`3.}
{8.3148718704357502673`3., 2.`32., 7.9667880978058229812`3.7251920068135997, -0.634181841105223465`3.}
{17.6480690885932460787`3., 2.`32., -1.029862466537558789`2.836687971463107, -0.5449341296839640414`3.}
{28.9294057213556499164`3., 2.`32., 8.5901943902947445221`3.7579117326774387, -0.175623696427631204`3.}
{52.9421617060048248504`3., 2.`32., 8.4160898653454373657`3.7490191050894475, -2.1502302756097080305`3.}
{52.9422676676366634752`3., 2.`32., 8.8849120800994572064`3.772561875582368, -2.150369424416040065`3.}
{8.3539768068688733393`3., 4.`32., 7.9691340108906273718`3.7253198710323328, -0.5195089705322334384`3.}
{48.4852079153893953389`3., 4.`32., 8.8483945292653992298`3.7707732195142305, -0.3585158726560043752`3.}
{12.8983449277898216678`3., 4.`32., -1.8126630384221234895`3.0822258201888113, -0.1605746144280082999`3.}
{17.6480903477980781702`3., 4.`32., 7.8090332818111144151`3.7165060147241857, -1.269905349118780169`3.}
{17.6481209135492704831`3., 4.`32., 8.3344610491341492745`3.7447862622103485, -1.2700537826272002562`3.}
{8.3668782033747515214`3., 6.`32., 7.9699056269745122515`3.7253619198151036, -0.5242668760700245345`3.}
{0.0009999900135111649`3., 6.`32., -5.8739542604457328219`3.592839301361717, -2.1650178891245350776`3.}
{35.2951151420401671999`3., 6.`32., 8.3991746720888508561`3.748145354033884, -2.4651674939624341754`3.}
{11.765968066118581703`3., 6.`32., -2.1488230665300115701`3.156109398225834, -2.1196453435414928101`3.}
{35.2951175582375427098`3., 6.`32., 8.6855125474930691903`3.7627041929709493, -2.4653163619972171539`3.}
{0.0009999900650631936`3., 8.`32., -5.5577442459323680354`3.5688072986544905, -0.4623828064037746044`3.}
{0.0017454613929305683`3., 8.`32., -6.045992183740837734`3.605376322330541, -0.664214923812667335`3.}
{52.9421940559099084567`3., 8.`32., 8.1764065039574426306`3.736471215960612, -1.4795686407922130634`3.}
{8.3695257173521202532`3., 8.`32., 7.9700638325835876364`3.7253705406375204, -0.5018068038913994222`3.}
{52.9422061709700741972`3., 8.`32., 8.157818871869404432`3.7354827993878965, -1.4795630293952242162`3.}
{11.7657772987291977529`3., 8.`32., -2.3311432551709668456`3.1914777038765547, -1.106896726592328406`3.}
{52.9421767886059981834`3., 8.`32., 8.8796565257437100902`3.772304908090132, -1.4797173631324158638`3.}
{52.9422475846407394329`3., 8.`32., 8.8796180938147249304`3.7723030284216157, -1.4797168223028855927`3.}
{0.0018439737620923585`3., 8.`32., -6.0185403771224459949`3.603399919407629, -0.6641951272859448752`3.}
{52.9421996004188670781`3., 8.`32., 8.1731521025279325774`3.7362983221675234, -1.4795676398469064239`3.}
{0.0009999900617720682`3., 10.`32., -5.575415133297123658`3.5701859504919655, -0.4711558386377198149`3.}
{0.0023852069401078821`3., 10.`32., -6.1775251658302191492`3.614723264238821, -0.3732608695785569197`3.}
{8.3695277994067716065`3., 10.`32., 7.9700639519649048809`3.7253705471426946, -0.4819597027053239002`3.}
{13.3105256286089925766`3., 10.`32., -2.5502449432197506573`3.2304906360370738, -0.9131266743676444975`3.}
