{8.4400006930476845213`3., 0, 7.9742564588420120605`3.7255989397736897, -0.6922287286398670636`3.}
{7.6912123279588602287`3., 2.`32., 0.6077226981403232131`2.6076141982773184, -0.6595792551235586387`3.}
{5.5216339734457831057`3., 4.`32., -1.6108470141601092102`3.0309630373778167, -0.662857042062997448`3.}
{8.3632951407767563978`3., 4.`32., 7.9696915040785456829`3.7253502517169186, -0.5932332567534287504`3.}
{65.1931765391982764868`3., 4.`32., 8.9964425815171124601`3.7779795534240854, -0.6713912649298127144`3.}
{29.4127628745265745636`3., 4.`32., 7.8877044011258510161`3.720859367602957, -0.7512595611715974231`3.}
{29.4127587678646484903`3., 4.`32., 8.5858597522336291227`3.7576925310592624, -0.7514081084585989556`3.}
{29.4127535053140185539`3., 4.`32., 7.8482937191686797104`3.718683988912949, -0.751247585488616032`3.}
{0.0009999900475467743`3., 6.`32., -5.5536181859318707011`3.568484759418899, -0.5734134018626036999`3.}
{6.7370256125576304385`3., 6.`32., -1.9824329652999984845`3.1211072517927163, -0.4265173449196087985`3.}
{8.3691527167671999621`3., 6.`32., 7.9700415501408088287`3.7253693264495693, -0.5762643068583106487`3.}
{47.0598283315480259148`3., 6.`32., 8.4740239795724654182`3.7519984295662487, -2.2887138190706841634`3.}
{0.0009999900504728744`3., 8.`32., -5.5858120599670859548`3.5709950602985057, -0.5753083295982105438`3.}
{6.9955232258515103183`3., 8.`32., -2.4087910034293157906`3.205707861409707, -0.9042102423070741413`3.}
{8.3694472447243892788`3., 8.`32., 7.9700591473855326721`3.725370285337651, -0.5589071370384774973`3.}
{65.4153723403748017518`3., 8.`32., 1.0443106858959121194`2.8427384628838097, -2.1214095887556267961`3.}
{0.0009999900536019337`3., 10.`32., -5.5787231820099347739`3.570443553061228, -0.5450418495058234614`3.}
{11.3001249646467396559`3., 10.`32., -2.4434633660422285495`3.2119145731380674, -0.7691082120357015661`3.}
{8.3695227083329086781`3., 10.`32., 7.9700636548905675109`3.7253705309549017, -0.5435278571864884389`3.}
