{8.3695428148420809578`3., 0, 7.9700648937840256281`3.7253705984630883, -0.5986054214222382708`3.}
{7.2271420577587068834`3., 2.`32., 0.2106661712261175886`2.1475035431430403, -0.6443709709101950178`3.}
{5.5903128482784874009`3., 4.`32., -1.5939344628692412538`3.026379201668542, -0.6782234603889799596`3.}
{8.3745343255625073198`3., 4.`32., 7.9703629884719230299`3.7253868415500375, -0.5357555578199968416`3.}
{26.5463772745691741761`3., 4.`32., 8.5472118497105236844`3.7557332093845694, -0.6090588038414578298`3.}
{59.6073908910391736526`3., 4.`32., 8.9516549377231619614`3.7758120739003784, -0.4698245910568498718`3.}
{0.0009999900508692854`3., 6.`32., -5.5694733414323230885`3.5697228704584885, -0.5273296479125018088`3.}
{6.5023461732156304649`3., 6.`32., -1.9345442569691150991`3.110487410559926, -0.5057547472406210831`3.}
{8.3685828611260895116`3., 6.`32., 7.9700074948783857709`3.725367470744797, -0.5179605492067640427`3.}
{47.0598304249795660326`3., 6.`32., 8.4389338076103644027`3.750196321370798, -2.1081276190300837214`3.}
{47.0598392831882677001`3., 6.`32., 8.8275606020261586364`3.7697494486617775, -2.1082756306204686325`3.}
{0.0009999900548370363`3., 8.`32., -5.5871866453180524145`3.571101920569699, -0.5304945094397742755`3.}
{7.4230799770179975994`3., 8.`32., -2.3429386573557803969`3.1936696590245766, -0.6006875390551049687`3.}
{8.3693325366003588073`3., 8.`32., 7.970052288554824096`3.7253699115946763, -0.5026145797177486996`3.}
{64.7068206610284306635`3., 8.`32., 1.2646194681128053063`2.925868604194794, -2.2171150345386871905`3.}
{64.7067938634754540317`3., 8.`32., 1.2658205948105295631`2.9262808982804835, -2.2171145236557228131`3.}
{0.0009999900601911881`3., 10.`32., -5.5777547814559060374`3.570368158116816, -0.4855626945333006983`3.}
{10.9761392980983814027`3., 10.`32., -2.3658827345983589686`3.1979019558858703, -0.8412110561829756472`3.}
{8.369515773059630348`3., 10.`32., 7.9700632345878834437`3.7253705080523067, -0.488357088937286743`3.}
