{8.3698316478634620097`3., 0, 7.9700821280466110195`3.725371537569249, -0.386261369381453501`3.}
{1.7163103835222850435`3., 1.`32., -1.7449043798506658914`3.0656803737059737, -0.8248819704676424447`3.}
{17.6480559113474235744`3., 1.`32., -1.0298829072269541438`2.836696591245653, -0.9411631695169515588`3.}
{76.4712988940176643382`3., 1.`32., -0.7151813616395110394`2.678324928719614, -1.9686217117048581127`3.}
{0.0009999900876417659`3., 2.`32., -5.5965352093615390974`3.5718279813169533, -0.4037760817427814009`3.}
{8.3693370498215351461`3., 3.`32., 7.9700524169018537426`3.7253699185884077, -0.1486230892893498634`3.}
{0.000999990216322187`3., 3.`32., -5.615772336253103363`3.5733182340986285, -0.1481998382779833312`3.}
{0.0009999901296294141`3., 4.`32., -5.5825618586243679093`3.5707422849959687, -0.2248006633226790341`3.}
{0.0009999901550589276`3., 5.`32., -5.5752046916961155859`3.57016955792769, -0.186847261176015772`3.}
{0.0009999901405751141`3., 6.`32., -5.5764515576755795362`3.570266674805167, -0.2068752542067383293`3.}
{0.0009999902292578027`3., 7.`32., -5.5780277195726128083`3.5703894090721824, -0.1270550150382856458`3.}
{0.0009999901580336474`3., 8.`32., -5.5787504909964435275`3.570445679015989, -0.1845590827890950525`3.}
{0.0009999901761430512`3., 10.`32., -5.5785162286565564777`3.570427441782069, -0.1656088882672398788`3.}
