{8.3698996192628847268`3., 0, 7.9700862025671596231`3.725371759592223, -0.4658384683001933202`3.}
{8.3695823465275971387`3., 2.`32., 7.9700671721943488285`3.725370722615263, -0.3409744175462033344`3.}
{0.0014131780910343196`3., 2.`32., -6.4392508926493385868`3.632744087789883, -3.1802964193322118547`3.}
{0.0014165506282815446`3., 2.`32., -6.4380612207618059237`3.6326638431032663, -3.1802923118121544377`3.}
{0.0088383363738193856`3., 2.`32., -5.5226220478938448124`3.5660540633404185, -3.1776163206305589881`3.}
{0.0010050989713584646`3., 2.`32., -6.6096703965422576632`3.6440885440711166, -3.1803874097432487389`3.}
{0.0009999969394059438`3., 2.`32., -6.6121741201938443274`3.644253022389965, -3.1804441056705803348`3.}
{0.0010050989290044253`3., 2.`32., -6.6096285441287593949`3.6440857941110285, -3.1804436853461011125`3.}
{0.0009999901082000174`3., 4.`32., -5.5528479324046814839`3.5684245212020795, -0.2526884989444185825`3.}
{23.4357404924152525894`3., 4.`32., -2.8119678067135920287`3.2729190852271426, -2.2758460907832160913`3.}
{0.0009999901174339004`3., 6.`32., -5.5770991927857866389`3.570317109749384, -0.2467817631764431807`3.}
{0.0009999905964089679`3., 6.`32., -7.2467538558898641893`3.6840522512146827, -0.107357261283040975`3.}
{55.0581356448453860253`3., 6.`32., -2.6497655407931616393`3.247116188902074, -0.372749051993005176`3.}
{0.0009999901350825539`3., 8.`32., -5.5796813088981474706`3.5705181352690833, -0.2161248864357486477`3.}
{0.000999990718964544`3., 8.`32., -7.594754630265211606`3.7044224882750223, -0.1232754436644261653`3.}
{0.0009999901528404489`3., 10.`32., -5.5783624323301674674`3.5704154683802014, -0.1908793523706800721`3.}
{0.0009999911139380038`3., 10.`32., -7.9016216692941539047`3.7216249727094697, -0.1152248618749974751`3.}
