{8.3744162309425611568`3., 0, 7.9703559452995980773`3.7253864577767732, -0.3567069661223646326`3.}
{41.177601624286154447`3., 1.`32., -2.2156784286652584947`3.1694154704708257, -0.120135520659598094`3.}
{8.3943154902096779324`3., 2.`32., 7.9715425932766000759`3.725451111891599, -0.1354891050965944532`3.}
{17.6480648404435527254`3., 2.`32., -0.0347252875280146233`1.3645545913601107, -2.0187603459831979791`3.}
{41.2293123194937152221`3., 2.`32., 8.7673397521601662967`3.7667765776149293, -0.1091667210777721442`3.}
{9.7874896737883929632`3., 3.`32., 8.0483177065276628675`3.729613852725312, -0.3202031726236475029`3.}
{25.0143846758658234819`3., 3.`32., -0.7990932972761674343`2.726506228802463, -1.1191344658892210528`3.}
{0.0009999900310812358`3., 4.`32., -4.4249905838384315938`3.469821091821924, -0.8441070227600253606`3.}
{15.2645116586685016813`3., 4.`32., 8.2705305144715292467`3.7414421092777466, -0.5716266874273047138`3.}
{37.6987416555506058558`3., 4.`32., -0.7502615431997798194`2.6991214269597728, -1.6390191340295043876`3.}
{8.8248690302447965195`3., 5.`32., 7.9965517695191212965`3.726811494148012, -0.1899973571375890846`3.}
{52.9421772338801801538`3., 5.`32., -0.8860309370057536465`2.77135762709358, -2.7197317340921500772`3.}
{21.3248345306095608009`3., 5.`32., 8.4377013596052947287`3.750132891028969, -0.7754029995118436602`3.}
{0.0009999900552241138`3., 6.`32., 3.4538826493759526478`3.3622163186476, -0.5520304500264343606`3.}
{0.0016836519703023974`3., 6.`32., -5.6585813451174126657`3.576616304427058, -0.6039172888661730187`3.}
{70.5892036054106313259`3., 6.`32., -1.2229064401305941643`2.9113019730506866, -2.9475366586810203273`3.}
{29.4129352936485766179`3., 6.`32., 8.5761234883615175462`3.7571997667827373, -0.850252184829310087`3.}
{8.3687681739521941893`3., 7.`32., 7.9700184347903204146`3.7253680668722313, -0.1318198944951157192`3.}
{0.0009999900787267583`3., 7.`32., -5.8606103141028871268`3.591851586014523, -0.51347544752262686`3.}
{38.7988264487209377762`3., 7.`32., 8.7369601154829882153`3.765269094091678, -0.8521013725702717423`3.}
{0.0009999901134902073`3., 8.`32., -3.6026627826509273626`3.3805323540278103, -0.2464815583823136147`3.}
{0.0013380978400768719`3., 8.`32., -6.1788770230357311718`3.614818292567949, -1.5701403732301397742`3.}
{50.2932326265710614166`3., 8.`32., 8.8667003148671802135`3.771670770960996, -0.8524366171081512178`3.}
