{8.3566835947450659461`3., 0, 7.9692960825731350094`3.7253287033749127, -0.4745319051370736063`3.}
{10.0229452594926513598`3., 1.`32., 0.6313677532764932176`2.6241911377407616, -1.5704210707771117939`3.}
{60.107335954917218146`3., 1.`32., -0.920468687594711608`2.787917760252434, -2.145266988267796382`3.}
{8.3695153169023885908`3., 2.`32., 7.9700631454217670023`3.72537050319358, -0.3214804793225304325`3.}
{9.6373703083524127067`3., 2.`32., -2.0091282162787302518`3.126916393892433, -1.6783020390861971283`3.}
{70.5892377163281992125`3., 2.`32., 0.5535233274002932347`2.5670446692263496, -4.7844983317294822456`3.}
{0.0009999900682428197`3., 3.`32., -5.5642213010943752245`3.5693131354370196, -0.3791913143903352101`3.}
{0.4708272990486828125`3., 3.`32., -4.094013284765217012`3.4360579885260236, -1.980004814651069367`3.}
{0.0009999901161448518`3., 4.`32., -5.5346766528201434828`3.567000994524388, -0.2292687280071083189`3.}
{0.0009999900897804308`3., 4.`32., -7.4917789348361507856`3.698493694805385, -1.3170213270491717417`3.}
{0.0009999900518752399`3., 5.`32., -5.5727878650972405822`3.569981252371026, -0.5554093854736866787`3.}
{0.0009999902299183919`3., 5.`32., -7.757666416649508717`3.7136398417403047, -0.7647031356011556591`3.}
{0.0009999901504860781`3., 6.`32., -5.5810297506682832485`3.570623078550861, -0.1928474418249005451`3.}
{0.0009999904367537222`3., 6.`32., -7.9885346891725090494`3.726375866345005, -0.5334065971782833149`3.}
{0.0009999901178755308`3., 7.`32., -5.5811332630457232378`3.5706311334151883, -0.2477457190557491029`3.}
{0.0009999907833249872`3., 7.`32., -8.1078426079872461949`3.732814050384864, -0.3882878568707066602`3.}
{8.3695234303372423312`3., 8.`32., 7.9700635540517306087`3.7253705254601206, -0.1476130346041668873`3.}
{0.0009999923007881113`3., 8.`32., -8.1078418492552543836`3.7328140097435814, -0.2144884379797770968`3.}
