{8.3698310276304681565`3., 0, 7.9700820909943737103`3.725371535550252, -0.386260995754674874`3.}
{0.0009999900976101093`3., 1.`32., -5.4739502641516269104`3.5622095880734794, -0.7364993609489904891`3.}
{19.4785464108081107781`3., 1.`32., -0.3136503865649129106`2.320354568073228, -0.4461567585650038636`3.}
{0.0009999900876410579`3., 2.`32., -5.5965365606390924282`3.571828086176887, -0.4037803477668348018`3.}
{8.3695302191135461101`3., 2.`32., 7.9700640472697420454`3.7253705523359226, -0.2779779371647718711`3.}
{8.369210624464257009`3., 3.`32., 7.9700448639247173308`3.725369507020495, -0.1485979480736756286`3.}
{0.0009999901296296281`3., 4.`32., -5.5825621246235359494`3.570742305689329, -0.2248003391031175024`3.}
{0.0009999901550596234`3., 5.`32., -5.5752043292928923834`3.5701695296973877, -0.1868466477097378287`3.}
{0.0009999901405751703`3., 6.`32., -5.5764513812994963849`3.5702666610689837, -0.2068751678022055229`3.}
{0.0009999902292579569`3., 7.`32., -5.5780277237952620859`3.5703894094009514, -0.127054894590719919`3.}
{0.0009999901580336088`3., 8.`32., -5.5787505205309433821`3.570445681315192, -0.1845591169389683428`3.}
