{3., 0.0006464713981609986}
{3.5, 0.0953787841750885}
{4., 2.3897009177972834}
{4.5, 3.5882678338372487}
{5., 4.190172306411724}
{5.5, 4.295160908640643}
{6., 4.013198525729878}
{6.5, 3.4698153258258313}
{7., 2.809177464399755}
{7.5, 2.134860095007588}
{8., 1.5373524877546536}
{8.5, 1.0485448169881701}
{9., 0.6803691258076098}
{9.5, 0.4183240348831352}
{10., 0.25148645187507845}
{12., 0.018490387468278684}
