{3., 0.0006504561998035979}
{3.5, 1.2629367909648705}
{4., 2.6613271346264162}
{4.5, 3.735756350072258}
{5., 4.191677302459463}
{5.5, 4.297376368959529}
{6., 4.0202417936565835}
{6.5, 3.4826786614762772}
{7., 9.081512286427545}
{7.5, 7.981194586150767}
{8., 12.1489134185662}
{8.5, 6.333325851048359}
{9., 6.4833128351475215}
{9.5, 4.376927474875592}
{10., 9.566962599936915}
{12., 4.860509477334315}
