{3., 2.4695971396121714}
{3.5, 2.72325707938625}
{4., 2.422461059706166}
{4.5, 1.7177445137133975}
{5., 1.0674901920109252}
{5.5, 0.5648668794525964}
{6., 0.23739333218934444}
{6.5, 0.07552843215333424}
{7., 0.0208419085576987}
{7.5, 0.004642267306790999}
{8., 0.0006581063033378066}
{8.5, 0.0000238691500034536}
{9., 4.556650056642857*^-7}
{9.5, 6.792662645398336*^-9}
{10., 0.}
{12., 0.}
