{3., 0.00039417635517460673}
{3.5, 1.2629285834544304}
{4., 2.6613112016572713}
{4.5, 3.7155990470508073}
{5., 4.01606863039207}
{5.5, 4.104824316317748}
{6., 3.7955773892279523}
{6.5, 3.247341193869388}
{7., 8.353520573404047}
{7.5, 6.539453909861875}
{8., 7.619257168619885}
{8.5, 2.5904056309594794}
{9., 2.013442618512067}
{9.5, 1.4423260562846678}
{10., 2.786316116316975}
{12., 0.41793707529069624}
