{3., 5.348118462019025}
{3.5, 6.163854152868368}
{4., 5.858755057357982}
{4.5, 4.995608523730735}
{5., 3.910856438245557}
{5.5, 2.7790451793752995}
{6., 1.8448958641138806}
{6.5, 1.1699568783476275}
{7., 0.6680640849478815}
{7.5, 0.3601458769384344}
{8., 0.19168886778766644}
{8.5, 0.10114579029562931}
{9., 0.045494043356164394}
{9.5, 0.018651331295006922}
{10., 0.007440816985800076}
{12., 0.00013855041097627095}
