{3., 3.0733859179040497}
{3.5, 3.4334924565489837}
{4., 2.8544675676534452}
{4.5, 1.9953477771224355}
{5., 1.254602314436574}
{5.5, 0.7102659899037198}
{6., 0.3603227890281677}
{6.5, 0.16223607305439103}
{7., 0.06305102397690414}
{7.5, 0.01887992729264535}
{8., 0.00427900881761164}
{8.5, 0.000718210100301299}
{9., 0.00006534206592438489}
{9.5, 1.5352329771964246*^-6}
{10., 2.4987758278470913*^-8}
{12., 0.}
