{3., 0.}
{3.5, 0.}
{4., 0.}
{4.5, 0.}
{5., 3.858992024170102}
{5.5, 0.14936513151103686}
{6., 0.3513581138651076}
{6.5, 0.3634758039402208}
{7., 0.}
{7.5, 0.07040882605090343}
{8., 0.03051485415652274}
{8.5, 0.013962768937572988}
{9., 2.218738606689992}
{9.5, 0.12339084756990211}
{10., 0.14065607840232014}
{12., 0.000037657957882999694}
