{3., 0.00007735273771672638}
{3.5, 1.2617212063034668}
{4., 2.658715654565253}
{4.5, 3.285189876784223}
{5., 2.0871691488116237}
{5.5, 1.819525246317816}
{6., 1.353786129141765}
{6.5, 0.8277009443725419}
{7., 1.9196401768423916}
{7.5, 0.5133295778464247}
{8., 0.24090583430517654}
{8.5, 0.07906683849960308}
{9., 0.007602254250374595}
{9.5, 0.0016253061641205632}
{10., 0.00020436295577722858}
{12., 8.184446305753434*^-7}
