{3., 5.049173536882236}
{3.5, 5.715405582718369}
{4., 5.346920871885732}
{4.5, 4.453892741782482}
{5., 3.369941387482596}
{5.5, 2.2726936724975784}
{6., 1.4368322368134763}
{6.5, 0.8612244318820943}
{7., 0.4636510636576463}
{7.5, 0.2334332618742284}
{8., 0.11391233836307636}
{8.5, 0.054599564974585804}
{9., 0.02375818803042118}
{9.5, 0.008757256549921497}
{10., 0.002922353198570916}
{12., 0.000019420520629523024}
