{3., 0.}
{3.5, 0.}
{4., 0.}
{4.5, 0.}
{5., 3.835945628200982}
{5.5, 0.14915364142810902}
{6., 0.3497818774243046}
{6.5, 0.2790367297842578}
{7., 0.}
{7.5, 0.05498056628084424}
{8., 0.025067889785717567}
{8.5, 0.011639654915124894}
{9., 2.1654394767309375}
{9.5, 0.11914253424217533}
{10., 0.13216074127026722}
{12., 0.00002711068621571067}
