{3., 0.0009052079619274472}
{3.5, 0.13024944114238904}
{4., 2.4614649684236225}
{4.5, 3.6477223943188717}
{5., 4.250824383700449}
{5.5, 4.355042756901691}
{6., 4.077205196695706}
{6.5, 3.5394607485881706}
{7., 2.8865023540988597}
{7.5, 2.229124505680076}
{8., 1.6344298083906}
{8.5, 1.1337538982168636}
{9., 0.7618689077293396}
{9.5, 0.4817742123136533}
{10., 0.29710030854877045}
{12., 0.027736446171610918}
