{3., 0.00026197338194252587}
{3.5, 0.04019281430803439}
{4., 2.082103703932802}
{4.5, 3.2400550868402913}
{5., 3.762417033921639}
{5.5, 3.8148763584056806}
{6., 3.4928718266963967}
{6.5, 2.9393448214065208}
{7., 2.270128474094273}
{7.5, 1.6776295683991274}
{8., 1.1094557312706534}
{8.5, 0.708359056528943}
{9., 0.42014143168840073}
{9.5, 0.22422088213235766}
{10., 0.11825225305104245}
{12., 0.003523314276369663}
