{3., 5.55477009849978}
{3.5, 6.460787648029957}
{4., 6.233715446035116}
{4.5, 5.39641264863095}
{5., 4.314386751326374}
{5.5, 3.1432083611140875}
{6., 2.167036912382214}
{6.5, 1.4169345181231205}
{7., 0.8511176117770765}
{7.5, 0.4970899459387604}
{8., 0.2815304479198683}
{8.5, 0.14319486784534882}
{9., 0.06894382537728919}
{9.5, 0.033118240966783896}
{10., 0.015860420736504892}
{12., 0.0003471914343017385}
