{3., 5.749976798054801}
{3.5, 6.677526392151136}
{4., 6.581738611230857}
{4.5, 5.81205272357681}
{5., 4.759456228624355}
{5.5, 3.628474260130478}
{6., 2.59885260662147}
{6.5, 1.7670286780091748}
{7., 1.11853661241798}
{7.5, 0.6949616801277556}
{8., 0.41441699543569793}
{8.5, 0.2268723161054814}
{9., 0.1227905900805891}
{9.5, 0.06535353784011946}
{10., 0.03132993272070985}
{12., 0.0012880025984679053}
