{3., 5.282522357064076}
{3.5, 6.101360208502931}
{4., 5.755573232589642}
{4.5, 4.860900218396109}
{5., 12.752463468372556}
{5.5, 6.770451090261627}
{6., 9.071282065167853}
{6.5, 7.5631108775435445}
{7., 3.6433529539693357}
{7.5, 2.218328400717899}
{8., 1.0561538890863893}
{8.5, 0.4015354855112415}
{9., 2.4875887350947274}
{9.5, 0.35549379643470913}
{10., 0.30416290647706723}
{12., 0.00023232683044265197}
