{3., 0.00003487352887064617}
{3.5, 1.0763233815614592}
{4., 2.638159997128118}
{4.5, 1.4350061003569912}
{5., 0.6420523989232347}
{5.5, 0.33647326134917493}
{6., 0.08841240422228908}
{6.5, 0.0019233516248018522}
{7., 0.017189132862289926}
{7.5, 0.0006875766108351541}
{8., 0.000050565767485156416}
{8.5, 3.686858980013153*^-6}
{9., 0.}
{9.5, 0.}
{10., 0.}
{12., 0.}
