{3., 1.0649901412052742}
{3.5, 0.9060653661382894}
{4., 0.6368193268763732}
{4.5, 0.3401540854129641}
{5., 0.1568765630718442}
{5.5, 0.06574954045886403}
{6., 0.025063752501219286}
{6.5, 0.006340468361256313}
{7., 0.000737031224389554}
{7.5, 0.000030232823074391088}
{8., 5.035222379203171*^-7}
{8.5, 6.0118513012090685*^-9}
{9., 0.}
{9.5, 0.}
{10., 0.}
{12., 0.}
